1262723771	20250813	202508	2025	2025.6110	CVL	CITIZEN						CVL			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-7.69230769230769	3	Maple Heights, Ohio, United States	US	USOH	OH035	41.4153	-81.566	1048945	3	Maple Heights, Ohio, United States	US	USOH		41.4153	-81.566	1048945	3	Maple Heights, Ohio, United States	US	USOH		41.4153	-81.566	1048945	20250912054500	https://www.wkyc.com/article/news/local/cuyahoga-county/maple-heights-roundtable-police-details-suspects-fatal-giant-eagle-carjacking/95-74b757e0-afea-48b2-bc83-fb0b415a164b
1262723772	20250813	202508	2025	2025.6110	CVL	CITIZEN						CVL			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-7.69230769230769	3	Maple Heights, Ohio, United States	US	USOH	OH035	41.4153	-81.566	1048945	3	Maple Heights, Ohio, United States	US	USOH		41.4153	-81.566	1048945	3	Maple Heights, Ohio, United States	US	USOH		41.4153	-81.566	1048945	20250912054500	https://www.wkyc.com/article/news/local/cuyahoga-county/maple-heights-roundtable-police-details-suspects-fatal-giant-eagle-carjacking/95-74b757e0-afea-48b2-bc83-fb0b415a164b
1262723773	20250813	202508	2025	2025.6110	GOV	ATTORNEY GENERAL						GOV			LEG	LEGISLATOR						LEG			1	071	071	07	2	7.4	4	1	4	-3.48837209302326	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250912054500	https://www.legalnewsline.com/pennsylvania-record/southeast-texas-record/appeals-court-orders-restraining-order-against-beto-pac/article_cedcfa28-b786-45d2-ba38-3607d81275db.html
1262723774	20250813	202508	2025	2025.6110	GOV	ATTORNEY GENERAL						GOV			LEG	LEGISLATOR						LEG			1	090	090	09	2	-2.0	4	1	4	-3.48837209302326	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250912054500	https://www.legalnewsline.com/pennsylvania-record/southeast-texas-record/appeals-court-orders-restraining-order-against-beto-pac/article_cedcfa28-b786-45d2-ba38-3607d81275db.html
1262723775	20250813	202508	2025	2025.6110	LEG	SENATOR						LEG			USAMED	REUTERS	USA					MED			0	090	090	09	2	-2.0	7	1	7	1.16822429906542	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250912054500	https://bestmediainfo.com/mediainfo/mediainfo-digital/ftc-probes-openai-alphabet-meta-xai-and-snap-over-ai-chatbot-risks-for-children-10445422
1262723776	20250813	202508	2025	2025.6110	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			0	190	190	19	4	-10.0	3	1	3	-7.69230769230769	3	Maple Heights, Ohio, United States	US	USOH	OH035	41.4153	-81.566	1048945	3	Shaker Heights High School, Ohio, United States	US	USOH		41.4731	-81.5687	1057218	3	Shaker Heights High School, Ohio, United States	US	USOH		41.4731	-81.5687	1057218	20250912054500	https://www.wkyc.com/article/news/local/cuyahoga-county/maple-heights-roundtable-police-details-suspects-fatal-giant-eagle-carjacking/95-74b757e0-afea-48b2-bc83-fb0b415a164b
1262723777	20250813	202508	2025	2025.6110	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			0	190	190	19	4	-10.0	1	1	1	-7.69230769230769	3	Shaker Heights High School, Ohio, United States	US	USOH	OH035	41.4731	-81.5687	1057218	3	Shaker Heights High School, Ohio, United States	US	USOH		41.4731	-81.5687	1057218	3	Maple Heights, Ohio, United States	US	USOH		41.4153	-81.566	1048945	20250912054500	https://www.wkyc.com/article/news/local/cuyahoga-county/maple-heights-roundtable-police-details-suspects-fatal-giant-eagle-carjacking/95-74b757e0-afea-48b2-bc83-fb0b415a164b
1262723778	20250813	202508	2025	2025.6110	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			0	193	193	19	4	-10.0	3	1	3	-7.69230769230769	3	Maple Heights, Ohio, United States	US	USOH	OH035	41.4153	-81.566	1048945	3	Shaker Heights High School, Ohio, United States	US	USOH		41.4731	-81.5687	1057218	3	Shaker Heights High School, Ohio, United States	US	USOH		41.4731	-81.5687	1057218	20250912054500	https://www.wkyc.com/article/news/local/cuyahoga-county/maple-heights-roundtable-police-details-suspects-fatal-giant-eagle-carjacking/95-74b757e0-afea-48b2-bc83-fb0b415a164b
1262723779	20250813	202508	2025	2025.6110	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			0	193	193	19	4	-10.0	1	1	1	-7.69230769230769	3	Shaker Heights High School, Ohio, United States	US	USOH	OH035	41.4731	-81.5687	1057218	3	Shaker Heights High School, Ohio, United States	US	USOH		41.4731	-81.5687	1057218	3	Maple Heights, Ohio, United States	US	USOH		41.4153	-81.566	1048945	20250912054500	https://www.wkyc.com/article/news/local/cuyahoga-county/maple-heights-roundtable-police-details-suspects-fatal-giant-eagle-carjacking/95-74b757e0-afea-48b2-bc83-fb0b415a164b
1262723780	20250813	202508	2025	2025.6110	USA	UNITED STATES	USA								USAMED	REUTERS	USA					MED			0	090	090	09	2	-2.0	2	1	2	1.16822429906542	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250912054500	https://bestmediainfo.com/mediainfo/mediainfo-digital/ftc-probes-openai-alphabet-meta-xai-and-snap-over-ai-chatbot-risks-for-children-10445422
1262723781	20250813	202508	2025	2025.6110	USAGOV	UNITED STATES	USA					GOV			LEG	LEGISLATOR						LEG			1	090	090	09	2	-2.0	1	1	1	-3.48837209302326	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250912054500	https://www.legalnewsline.com/pennsylvania-record/southeast-texas-record/appeals-court-orders-restraining-order-against-beto-pac/article_cedcfa28-b786-45d2-ba38-3607d81275db.html
1262723782	20250813	202508	2025	2025.6110	USALEG	UNITED STATES	USA					LEG			USAMED	REUTERS	USA					MED			0	090	090	09	2	-2.0	1	1	1	1.16822429906542	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250912054500	https://bestmediainfo.com/mediainfo/mediainfo-digital/ftc-probes-openai-alphabet-meta-xai-and-snap-over-ai-chatbot-risks-for-children-10445422
1262723783	20250905	202509	2025	2025.6712	BUSGOV	BANK						BUS	GOV		ISR	ISRAEL	ISR								0	010	010	01	1	0.0	6	1	6	-2.9126213592233	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250912054500	https://www.irishtimes.com/ireland/2025/09/12/central-bank-of-ireland-accused-of-cop-out-over-israeli-war-bond-switch/
1262723784	20250905	202509	2025	2025.6712	BUSGOV	BANK						BUS	GOV		LUX	LUXEMBOURG	LUX								0	0311	031	03	1	5.2	2	1	2	-2.9126213592233	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250912054500	https://www.irishtimes.com/ireland/2025/09/12/central-bank-of-ireland-accused-of-cop-out-over-israeli-war-bond-switch/
1262723785	20250905	202509	2025	2025.6712	BUSGOV	BANK						BUS	GOV		LUX	LUXEMBOURG	LUX								0	0311	031	03	1	5.2	8	1	8	-2.9126213592233	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Luxembourg	LU	LU		49.75	6.166667	LU	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250912054500	https://www.irishtimes.com/ireland/2025/09/12/central-bank-of-ireland-accused-of-cop-out-over-israeli-war-bond-switch/
1262723786	20250905	202509	2025	2025.6712	IRL	IRISH	IRL								AGR	FARMER						AGR			1	020	020	02	1	3.0	4	1	4	-1.77777777777777	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250912054500	https://www.agriland.ie/farming-news/what-do-farmers-need-to-know-about-the-upcoming-urea-restrictions/
1262723787	20250905	202509	2025	2025.6712	IRLAGR	IRISH	IRL					AGR			AGR	FARMER						AGR			1	020	020	02	1	3.0	6	1	6	-1.77777777777777	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250912054500	https://www.agriland.ie/farming-news/what-do-farmers-need-to-know-about-the-upcoming-urea-restrictions/
1262723788	20250905	202509	2025	2025.6712	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								0	013	013	01	1	0.4	2	1	2	-2.9126213592233	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250912054500	https://www.irishtimes.com/ireland/2025/09/12/central-bank-of-ireland-accused-of-cop-out-over-israeli-war-bond-switch/
1262723789	20250905	202509	2025	2025.6712	KOR	SOUTH KOREAN	KOR								USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-4.1018387553041	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20250912054500	https://www.bbc.co.uk/news/articles/cn0r434g5k1o
1262723790	20250905	202509	2025	2025.6712	KORCVL	SOUTH KOREAN	KOR					CVL													0	112	112	11	3	-2.0	2	1	2	-4.1018387553041	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20250912054500	https://www.bbc.co.uk/news/articles/cn0r434g5k1o
1262723791	20250912	202509	2025	2025.6904											AFR	AFRICA	AFR								0	040	040	04	1	1.0	8	1	8	-5.83850931677018	0								1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20250912054500	https://allafrica.com/stories/202509120007.html
1262723792	20250912	202509	2025	2025.6904											AGR	FARMER						AGR			0	040	040	04	1	1.0	8	1	8	-1.40056022408964	0								4	Ardfinnan, South Tipperary, Ireland	EI	EI40	18306	52.3117	-7.875	-1500200	4	Ardfinnan, South Tipperary, Ireland	EI	EI40	18306	52.3117	-7.875	-1500200	20250912054500	https://www.agriland.ie/farming-news/regulatory-fatigue-and-fear-risks-farmings-future-kelleher/
1262723793	20250912	202509	2025	2025.6904											AGR	FARMER						AGR			0	040	040	04	1	1.0	2	1	2	-1.40056022408964	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250912054500	https://www.agriland.ie/farming-news/regulatory-fatigue-and-fear-risks-farmings-future-kelleher/
1262723794	20250912	202509	2025	2025.6904											AGR	FARMER						AGR			0	043	043	04	1	2.8	6	1	6	-3.78421900161031	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250912054500	https://www.santafenewmexican.com/news/local_news/new-mexico-leaders-say-supreme-courts-decry-ice-ruling-say-it-will-lead-to-racial/article_b144893c-2074-408a-82ab-e4269a0bdd59.html
1262723795	20250912	202509	2025	2025.6904											AGR	FARMER						AGR			0	043	043	04	1	2.8	4	1	4	-3.78421900161031	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250912054500	https://www.santafenewmexican.com/news/local_news/new-mexico-leaders-say-supreme-courts-decry-ice-ruling-say-it-will-lead-to-racial/article_b144893c-2074-408a-82ab-e4269a0bdd59.html
1262723796	20250912	202509	2025	2025.6904											AUS	AUSTRALIA	AUS								1	045	045	04	1	5.0	6	1	6	5.09803921568628	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250912054500	https://northern.starweekly.com.au/news/andrews-banh-mi-and-pie-brings-the-beef/
1262723797	20250912	202509	2025	2025.6904											AUS	AUSTRALIA	AUS								1	045	045	04	1	5.0	4	1	4	5.09803921568628	0								4	Thomastown, Victoria, Australia	AS	AS07	5427	-37.6833	145.017	-1604456	4	Thomastown, Victoria, Australia	AS	AS07	5427	-37.6833	145.017	-1604456	20250912054500	https://northern.starweekly.com.au/news/andrews-banh-mi-and-pie-brings-the-beef/
1262723798	20250912	202509	2025	2025.6904											AUS	AUSTRALIAN	AUS								1	051	051	05	1	3.4	10	1	10	7.98611111111111	0								4	Kalbarri, Western Australia, Australia	AS	AS08	5529	-27.7105	114.165	-1580711	4	Kalbarri, Western Australia, Australia	AS	AS08	5529	-27.7105	114.165	-1580711	20250912054500	https://meltonmoorabool.starweekly.com.au/news/trentham-a-top-town/
1262723799	20250912	202509	2025	2025.6904											AUS	AUSTRALIA	AUS								0	130	130	13	3	-4.4	2	1	2	-4.14746543778802	0								4	Narromine, New South Wales, Australia	AS	AS02	5096	-32.2312	148.241	-1590953	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250912054500	https://www.narrominenewsonline.com.au/story/9064563/opinion-aukus-more-risky-than-dan-andrewss-xi-jinping-kim-jong-un-photo/
1262723800	20250912	202509	2025	2025.6904											AUS	AUSTRALIA	AUS								0	130	130	13	3	-4.4	2	1	2	-4.14746543778802	0								4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250912054500	https://www.nynganobserver.com.au/story/9064563/opinion-aukus-more-risky-than-dan-andrewss-xi-jinping-kim-jong-un-photo/
1262723801	20250912	202509	2025	2025.6904											BUS	COMPANY						BUS			1	057	057	05	1	8.0	10	1	10	2.04081632653061	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250912054500	https://www.financialexpress.com/market/apollo-micro-systems-soars-158-in-6-months-whats-fuelling-the-sharp-rally-in-this-defence-stock-3974845/
1262723802	20250912	202509	2025	2025.6904											BUS	TANKER						BUS			1	060	060	06	2	6.0	10	1	10	-5.11278195488722	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20250912054500	https://www.nzherald.co.nz/world/in-kathmandu-unrest-president-is-missing-military-in-talks-with-gen-z-protesters/OF237TZUAZFEHOE6XGEUNZEATQ/
1262723803	20250912	202509	2025	2025.6904											CHN	CHINESE	CHN								0	100	100	10	3	-5.0	2	1	2	-3.90879478827361	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20250912054500	https://telecom.economictimes.indiatimes.com/news/devices/xiaomi-faces-growth-challenges-in-india-amid-regulatory-scrutiny-and-sales-decline/123841298
1262723804	20250912	202509	2025	2025.6904											COP	PRISON						COP			0	036	036	03	1	4.0	8	1	8	-4.10094637223975	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250912054500	https://www.irishtimes.com/world/americas/2025/09/12/brazils-jair-bolsonaro-jailed-for-27-years-after-court-convicts-him-of-attempting-coup/
1262723805	20250912	202509	2025	2025.6904											COP	SECURITY FORCE						COP			0	043	043	04	1	2.8	2	1	2	-7.37410071942449	0								4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20250912054500	https://morungexpress.com/balochistan-witnessing-disappearances-executions-as-militas-operate-under-state-protection-report
1262723806	20250912	202509	2025	2025.6904											COP	POLICE OFFICER						COP			0	112	112	11	3	-2.0	6	1	6	-7.75193798449616	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20250912054500	https://jamaica-gleaner.com/article/world-news/20250912/new-inquest-be-opened-death-steve-biko
1262723807	20250912	202509	2025	2025.6904											COPGOV	DEPUTY						COP	GOV		1	042	042	04	1	1.9	10	1	10	-6.46900269541779	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250912054500	https://www.financialexpress.com/world-news/foreigners-who-glorify-violence-us-warns-visa-action-against-foreign-nationals-celebrating-charlie-kirks-death/3975180/
1262723808	20250912	202509	2025	2025.6904											COPLAB	PRISON						COP	LAB		0	051	051	05	1	3.4	3	1	3	-1.61527165932452	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250912054500	https://www.altoonamirror.com/news/local-news/2025/09/new-warden-hired-for-blair-county-prison/
1262723809	20250912	202509	2025	2025.6904											CVL	ENGINEER						CVL			1	032	032	03	1	4.5	10	1	10	0.31347962382445	0								0								0								20250912054500	https://timesofindia.indiatimes.com/city/guwahati/rail-revolution-78-years-after-independence-mizoram-to-get-its-first-railway-link/articleshow/123843485.cms
1262723810	20250912	202509	2025	2025.6904											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	8	1	8	4.82638888888889	0								3	Lynchburg, Tennessee, United States	US	USTN	TN127	35.2831	-86.3742	1292342	3	Lynchburg, Tennessee, United States	US	USTN	TN127	35.2831	-86.3742	1292342	20250912054500	https://familydestinationsguide.com/slow-pace-town-tennessee/
1262723811	20250912	202509	2025	2025.6904											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	10	1	10	5.58069381598794	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250912054500	https://www.independent.ie/regionals/wicklow/news/wicklows-older-generation-has-its-say-as-new-committee-is-elected/a795712129.html
1262723812	20250912	202509	2025	2025.6904											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	5	1	5	-3.98550724637681	0								3	Imperial County, California, United States	US	USCA		33.0334	-115.417	277277	3	Imperial County, California, United States	US	USCA		33.0334	-115.417	277277	20250912054500	https://kyma.com/news/top-stories/2025/09/11/imperial-county-declares-economic-emergency/
1262723813	20250912	202509	2025	2025.6904											CVL	RESIDENTS						CVL			0	090	090	09	2	-2.0	8	1	8	-7.71739130434786	0								4	Karamti, Nigeria (general), Nigeria	NI	NI00	23106	7.71667	11.4833	-2014722	4	Karamti, Nigeria (general), Nigeria	NI	NI00	23106	7.71667	11.4833	-2014722	20250912054500	https://allafrica.com/stories/202509120064.html
1262723814	20250912	202509	2025	2025.6904											CVL	RESIDENTS						CVL			0	112	112	11	3	-2.0	8	1	8	-7.71739130434786	0								4	Karamti, Nigeria (general), Nigeria	NI	NI00	23106	7.71667	11.4833	-2014722	4	Karamti, Nigeria (general), Nigeria	NI	NI00	23106	7.71667	11.4833	-2014722	20250912054500	https://allafrica.com/stories/202509120064.html
1262723815	20250912	202509	2025	2025.6904											CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	5	1	5	-3.13225058004641	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20250912054500	https://www.tomsguide.com/entertainment/hbo-max/hbo-max-just-added-my-favorite-war-movie-of-the-year-and-theres-one-big-reason-its-a-masterpiece
1262723816	20250912	202509	2025	2025.6904											CYP	CYPRUS	CYP								0	051	051	05	1	3.4	4	1	4	-7.28813559322033	0								4	Famagusta, Famagusta, Cyprus	CY	CY01	14806	35.125	33.95	-2738254	4	Famagusta, Famagusta, Cyprus	CY	CY01	14806	35.125	33.95	-2738254	20250912054500	https://cyprus-mail.com/2025/09/12/eu-parliament-condemns-detention-of-greek-cypriots-in-north
1262723817	20250912	202509	2025	2025.6904											CYP	CYPRUS	CYP								0	051	051	05	1	3.4	1	1	1	-7.28813559322033	0								4	Famagusta, Famagusta, Cyprus	CY	CY01	14806	35.125	33.95	-2738254	1	Turkey	TU	TU		39.059012	34.911546	TU	20250912054500	https://cyprus-mail.com/2025/09/12/eu-parliament-condemns-detention-of-greek-cypriots-in-north
1262723818	20250912	202509	2025	2025.6904											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	5	1	5	2.12765957446809	0								3	Maury City, Tennessee, United States	US	USTN		35.8148	-89.2256	1292965	3	Crockett County, Tennessee, United States	US	USTN		35.7834	-89.1334	1648574	20250912054500	https://www.wbbjtv.com/2025/09/11/patriot-day-memorial-sea-of-lights-held-in-crockett-county/
1262723819	20250912	202509	2025	2025.6904											EDU	SCHOOL						EDU			0	073	073	07	2	7.4	5	1	5	-1.72413793103448	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20250912054500	https://jamaica-gleaner.com/article/news/20250912/kendal-crash-1957-schools-role-search-and-rescue
1262723820	20250912	202509	2025	2025.6904											EDU	SCHOOL						EDU			0	073	073	07	2	7.4	5	1	5	-1.72413793103448	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20250912054500	https://jamaica-gleaner.com/article/news/20250912/kendal-crash-1957-schools-role-search-and-rescue
