1265138635	20150928	201509	2015	2015.7342	GRC	GREECE	GRC								IGOEUREEC	THE EU	EUR	EEC				IGO			1	071	071	07	2	7.4	5	1	5	-3.33333333333333	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20250925113000	https://www.in.gr/2025/09/25/english-edition/energy-poverty-greece-among-highest-eu/
1265138636	20240925	202409	2024	2024.7260											GOV	PUBLIC SECTOR						GOV			0	020	020	02	1	3.0	6	1	6	0.63291139240506	0								4	Hindustan, North-West Frontier, Pakistan	PK	PK03	40352	35.7441	71.7834	6085909	4	Hindustan, North-West Frontier, Pakistan	PK	PK03	40352	35.7441	71.7834	6085909	20250925113000	https://www.tribuneindia.com/news/defence/iaf-gets-boost-mod-signs-rs-62370-crore-deal-for-97-tejas-mark-1a-jets/
1265138637	20240925	202409	2024	2024.7260	COP	POLICE						COP													1	014	014	01	1	0.0	2	1	2	-3.96174863387978	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	0								5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	20250925113000	https://www.dailystar.co.uk/news/uk-news/uk-drivers-urged-go-back-35963702
1265138638	20240925	202409	2024	2024.7260	GBRCOP	UNITED KINGDOM	GBR					COP													1	014	014	01	1	0.0	8	1	8	-3.96174863387978	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	0								5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	20250925113000	https://www.dailystar.co.uk/news/uk-news/uk-drivers-urged-go-back-35963702
1265138639	20240925	202409	2024	2024.7260	PAK	PAKISTAN	PAK								GOV	PUBLIC SECTOR						GOV			0	020	020	02	1	3.0	4	1	4	0.63291139240506	4	Hindustan, North-West Frontier, Pakistan	PK	PK03	40352	35.7441	71.7834	6085909	4	Hindustan, North-West Frontier, Pakistan	PK	PK03	40352	35.7441	71.7834	6085909	4	Hindustan, North-West Frontier, Pakistan	PK	PK03	40352	35.7441	71.7834	6085909	20250925113000	https://www.tribuneindia.com/news/defence/iaf-gets-boost-mod-signs-rs-62370-crore-deal-for-97-tejas-mark-1a-jets/
1265138640	20250826	202508	2025	2025.6466	CVL	COMMUNITY						CVL			EDU	SCHOOL						EDU			1	051	051	05	1	3.4	10	1	10	6.00961538461538	1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	20250925113000	https://www.virginislandsdailynews.com/opinion/plaskett-remembers-cultural-ambassador-louis-taylor/article_0d3ffa74-03fa-44e5-8580-740783bf2d3a.html
1265138641	20250826	202508	2025	2025.6466	CVL	COMMUNITY						CVL			USA	CHARLOTTE	USA								1	051	051	05	1	3.4	10	1	10	6.00961538461538	1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	20250925113000	https://www.virginislandsdailynews.com/opinion/plaskett-remembers-cultural-ambassador-louis-taylor/article_0d3ffa74-03fa-44e5-8580-740783bf2d3a.html
1265138642	20250826	202508	2025	2025.6466	LEG	SENATE						LEG			USA	UNITED STATES	USA								0	120	120	12	3	-4.0	2	1	2	-0.32894736842106	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250925113000	https://www.jdsupra.com/legalnews/weekly-update-for-government-6101194/
1265138643	20250826	202508	2025	2025.6466	nag	NAGA			nag																0	111	111	11	3	-2.0	10	1	10	0.98039215686274	0								0								0								20250925113000	https://www.dailymail.co.uk/tv/article-15132313/BBC-Breakfast-fans-question-Naga-Munchetty-Charlie-Stayt-undergoes-fresh-presenter-shake-recent-episode.html
1265138644	20250918	202509	2025	2025.7068											MIL	CAPTAIN						MIL			1	043	043	04	1	2.8	5	1	5	-3.24074074074074	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250925113000	https://www.thestar.com.my/news/world/2025/09/25/air-india-crash-grieving-father-of-captain-says-investigators-insinuated-son-cut-fuel
1265138645	20250918	202509	2025	2025.7068	EST	ESTONIAN	EST																		0	072	072	07	2	8.3	3	1	3	-2.73684210526316	1	Estonia	EN	EN		59	26	EN	0								1	Estonia	EN	EN		59	26	EN	20250925113000	https://thehill.com/opinion/national-security/5519747-putins-brain-is-back-in-the-ussr/
1265138646	20250918	202509	2025	2025.7068	MIL	CAPTAIN						MIL													1	018	018	01	1	3.4	5	1	5	-3.24074074074074	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250925113000	https://www.thestar.com.my/news/world/2025/09/25/air-india-crash-grieving-father-of-captain-says-investigators-insinuated-son-cut-fuel
1265138647	20250918	202509	2025	2025.7068	MIL	CAPTAIN						MIL													1	042	042	04	1	1.9	1	1	1	-3.24074074074074	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250925113000	https://www.thestar.com.my/news/world/2025/09/25/air-india-crash-grieving-father-of-captain-says-investigators-insinuated-son-cut-fuel
1265138648	20250918	202509	2025	2025.7068	MIL	CAPTAIN						MIL													1	042	042	04	1	1.9	4	1	4	-3.24074074074074	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250925113000	https://www.thestar.com.my/news/world/2025/09/25/air-india-crash-grieving-father-of-captain-says-investigators-insinuated-son-cut-fuel
1265138649	20250918	202509	2025	2025.7068	RUS	RUSSIA	RUS								EST	ESTONIA	EST								0	072	072	07	2	8.3	1	1	1	-2.73684210526316	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	1	Poland	PL	PL		52	20	PL	20250925113000	https://thehill.com/opinion/national-security/5519747-putins-brain-is-back-in-the-ussr/
1265138650	20250918	202509	2025	2025.7068	RUS	RUSSIA	RUS								EST	ESTONIA	EST								0	072	072	07	2	8.3	1	1	1	-2.73684210526316	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20250925113000	https://thehill.com/opinion/national-security/5519747-putins-brain-is-back-in-the-ussr/
1265138651	20250918	202509	2025	2025.7068	RUS	RUSSIA	RUS								POL	POLAND	POL								0	194	194	19	4	-10.0	1	1	1	-2.73684210526316	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	20250925113000	https://thehill.com/opinion/national-security/5519747-putins-brain-is-back-in-the-ussr/
1265138652	20250918	202509	2025	2025.7068	RUS	RUSSIA	RUS								POL	POLAND	POL								0	194	194	19	4	-10.0	1	1	1	-2.73684210526316	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20250925113000	https://thehill.com/opinion/national-security/5519747-putins-brain-is-back-in-the-ussr/
1265138653	20250924	202509	2025	2025.7233	AFR	AFRICA	AFR																		1	010	010	01	1	0.0	6	1	6	7.1604938271605	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	0								1	Democratic Republic Of The Congo	CG	CG		0	25	CG	20250925113000	https://thenationonlineng.net/airtel-africa-foundation-targets-improving-10m-lives/
1265138654	20250924	202509	2025	2025.7233	AFR	AFRICA	AFR																		1	014	014	01	1	0.0	6	1	6	7.1604938271605	1	Zambia	ZA	ZA		-15	30	ZA	0								1	Zambia	ZA	ZA		-15	30	ZA	20250925113000	https://thenationonlineng.net/airtel-africa-foundation-targets-improving-10m-lives/
1265138655	20250924	202509	2025	2025.7233	AFR	AFRICA	AFR								ZMB	ZAMBIA	ZMB								1	010	010	01	1	0.0	2	1	2	7.1604938271605	1	Zambia	ZA	ZA		-15	30	ZA	1	Zambia	ZA	ZA		-15	30	ZA	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	20250925113000	https://thenationonlineng.net/airtel-africa-foundation-targets-improving-10m-lives/
1265138656	20250924	202509	2025	2025.7233	AFR	AFRICA	AFR								ZMB	ZAMBIA	ZMB								1	014	014	01	1	0.0	2	1	2	7.1604938271605	1	Zambia	ZA	ZA		-15	30	ZA	1	Zambia	ZA	ZA		-15	30	ZA	1	Zambia	ZA	ZA		-15	30	ZA	20250925113000	https://thenationonlineng.net/airtel-africa-foundation-targets-improving-10m-lives/
1265138657	20250924	202509	2025	2025.7233	CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		JAMGOV	JAMAICA	JAM					GOV			1	040	040	04	1	1.0	10	1	10	1.35135135135135	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20250925113000	https://www.pm.gc.ca/en/news/readouts/2025/09/25/prime-minister-carney-meets-prime-minister-jamaica-and-chair-caribbean
1265138658	20250924	202509	2025	2025.7233	JAMGOV	JAMAICA	JAM					GOV			CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		1	040	040	04	1	1.0	10	1	10	1.35135135135135	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20250925113000	https://www.pm.gc.ca/en/news/readouts/2025/09/25/prime-minister-carney-meets-prime-minister-jamaica-and-chair-caribbean
1265138659	20250924	202509	2025	2025.7233	USA	DALLAS	USA								OPP	DETAINEE						OPP			1	190	190	19	4	-10.0	4	2	4	-3.14262691377921	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20250925113000	https://www.kunm.org/npr-news/2025-09-25/dallas-ice-shooting-updates-and-trump-threatens-layoffs-amid-looming-shutdown
1265138660	20250924	202509	2025	2025.7233	ZMB	ZAMBIA	ZMB																		1	010	010	01	1	0.0	2	1	2	7.1604938271605	1	Zambia	ZA	ZA		-15	30	ZA	0								1	Zambia	ZA	ZA		-15	30	ZA	20250925113000	https://thenationonlineng.net/airtel-africa-foundation-targets-improving-10m-lives/
1265138661	20250924	202509	2025	2025.7233	ZMB	ZAMBIA	ZMB																		1	014	014	01	1	0.0	2	1	2	7.1604938271605	1	Zambia	ZA	ZA		-15	30	ZA	0								1	Zambia	ZA	ZA		-15	30	ZA	20250925113000	https://thenationonlineng.net/airtel-africa-foundation-targets-improving-10m-lives/
1265138662	20250925	202509	2025	2025.7260											AFG	AFGHANISTAN	AFG								0	0233	023	02	1	3.4	16	2	16	-2.2002200220022	0								4	Durani, Paktia, Afghanistan	AF	AF36	99906	33.6777	69.4107	-3374700	4	Durani, Paktia, Afghanistan	AF	AF36	99906	33.6777	69.4107	-3374700	20250925113000	https://wiscnews.com/news/local/government-politics/article_51dfda33-6516-502f-bc3d-e432bbbcde87.html
1265138663	20250925	202509	2025	2025.7260											AFG	AFGHANISTAN	AFG								0	051	051	05	1	3.4	16	2	16	-2.2002200220022	0								4	Durani, Paktia, Afghanistan	AF	AF36	99906	33.6777	69.4107	-3374700	4	Durani, Paktia, Afghanistan	AF	AF36	99906	33.6777	69.4107	-3374700	20250925113000	https://wiscnews.com/news/local/government-politics/article_51dfda33-6516-502f-bc3d-e432bbbcde87.html
1265138664	20250925	202509	2025	2025.7260											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	2	1	2	-1.84210526315789	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250925113000	https://www.9news.com.au/national/queenslands-housing-crisis-going-in-the-wrong-direction-with-record-waitlist-housing-minister-sam-o-connor-says/f9a662d0-a4f4-4021-83d9-22fc0de7eee2
1265138665	20250925	202509	2025	2025.7260											AUS	SYDNEY	AUS								1	036	036	03	1	4.0	4	1	4	3.62537764350453	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250925113000	https://cruiseindustrynews.com/cruise-news/2025/09/holland-america-unveils-2026-grand-voyage-culinary-guests/
1265138666	20250925	202509	2025	2025.7260											BUS	COMPANIES						BUS			1	051	051	05	1	3.4	10	1	10	0.36563071297989	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250925113000	https://www.dnaindia.com/india/report-beware-pakistan-india-develops-aerospace-defence-ecosystem-hal-to-manufacture-97-fighter-jets-for-iaf-3181617
1265138667	20250925	202509	2025	2025.7260											BUS	COMPANIES						BUS			1	051	051	05	1	3.4	10	1	10	0.63291139240506	0								4	Hindustan, North-West Frontier, Pakistan	PK	PK03	40352	35.7441	71.7834	6085909	4	Hindustan, North-West Frontier, Pakistan	PK	PK03	40352	35.7441	71.7834	6085909	20250925113000	https://www.tribuneindia.com/news/defence/iaf-gets-boost-mod-signs-rs-62370-crore-deal-for-97-tejas-mark-1a-jets/
1265138668	20250925	202509	2025	2025.7260											BUS	BANK						BUS			1	100	100	10	3	-5.0	10	1	10	2.61194029850746	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250925113000	https://www.dailyexcelsior.com/indias-resilience-stands-out-amid-increased-global-uncertainties-sitharaman/
1265138669	20250925	202509	2025	2025.7260											CAN	CANADA	CAN								0	042	042	04	1	1.9	16	1	8	2.3972602739726	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20250925113000	https://www.winnipegfreepress.com/arts-and-life/entertainment/arts/2025/09/25/whats-up-enchanted-forest-j-d-renaud-art-auction-jo-ann-roberts-casual-friday
1265138670	20250925	202509	2025	2025.7260											CAN	CANADA	CAN								1	051	051	05	1	3.4	2	1	2	2.55623721881391	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250925113000	https://www.spokesman.com/stories/2025/sep/25/paddling-quests-to-the-wilds-of-canada-follow-long/
1265138671	20250925	202509	2025	2025.7260											CHL	SANTIAGO DE CHILE	CHL								0	042	042	04	1	1.9	5	1	5	1.0989010989011	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20250925113000	https://www.goldseiten.de/artikel/672562--Golden-Arrow-Completes-Additional-Sampling-and-Commences-Trenching-Program-at-Noemi-Gold-Target-San-Pietro-Project-Chile.html
1265138672	20250925	202509	2025	2025.7260											CHL	SANTIAGO DE CHILE	CHL								0	042	042	04	1	1.9	5	1	5	1.0989010989011	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20250925113000	https://www.goldseiten.de/artikel/672562--Golden-Arrow-Completes-Additional-Sampling-and-Commences-Trenching-Program-at-Noemi-Gold-Target-San-Pietro-Project-Chile.html
1265138673	20250925	202509	2025	2025.7260											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	4.63576158940397	0								4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	4	Hangzhou, Zhejiang, China	CH	CH02	13319	30.2553	120.169	-1908366	20250925113000	http://www.bignewsnetwork.com/news/278599966/brics-dialogue-2025-uae-showcases-strategic-role-in-expanding-economic-zones-enhancing-digital-trade
1265138674	20250925	202509	2025	2025.7260											CHRPRO300	PRESBYTERIAN				CHR	PRO				1	020	020	02	1	3.0	2	1	2	2.69541778975742	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250925113000	https://hayspost.com/posts/4495d84e-4461-4e74-abbf-3d1cc084d3c1
1265138675	20250925	202509	2025	2025.7260											COP	DETECTIVE						COP			1	042	042	04	1	1.9	8	1	8	-2.39130434782608	0								4	Kaithal, Haryana, India	IN	IN10	17831	29.8	76.3833	-2098960	4	Kaithal, Haryana, India	IN	IN10	17831	29.8	76.3833	-2098960	20250925113000	https://www.tribuneindia.com/news/haryana/kaithal-police-rescue-2-youths-kidnapped-abroad-in-ransom-scam/
1265138676	20250925	202509	2025	2025.7260											COP	DETECTIVE						COP			1	042	042	04	1	1.9	2	1	2	-2.39130434782608	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Kaithal, Haryana, India	IN	IN10	17831	29.8	76.3833	-2098960	20250925113000	https://www.tribuneindia.com/news/haryana/kaithal-police-rescue-2-youths-kidnapped-abroad-in-ransom-scam/
1265138677	20250925	202509	2025	2025.7260											CRM	BANDIT						CRM			0	050	050	05	1	3.5	6	1	6	-8.80000000000003	0								4	Kwara, Zamfara, Nigeria	NI	NI57	191424	12.3337	6.28493	-2017020	4	Kwara, Zamfara, Nigeria	NI	NI57	191424	12.3337	6.28493	-2017020	20250925113000	https://www.thecable.ng/insecurity-in-nigeria-who-is-fooling-who/
1265138678	20250925	202509	2025	2025.7260											CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	5	1	5	3.71621621621622	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250925113000	https://www.readingeagle.com/2025/09/25/teens-donate-600-fidgets-to-topton-fire-ambulance/
1265138679	20250925	202509	2025	2025.7260											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	0.79744816586922	0								1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20250925113000	https://www.virginislandsdailynews.com/motorcade-to-raise-awareness-on-childhood-cancers/article_a22a5f7d-f258-435e-a784-0204ccd32f17.html
1265138680	20250925	202509	2025	2025.7260											CVL	VILLAGER						CVL			0	0841	084	08	2	7.0	4	1	4	1.85185185185185	0								4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	20250925113000	https://www.tribuneindia.com/news/ludhiana/3000-masjids-across-north-india-extend-help-to-flood-hit-punjab-villages/
1265138681	20250925	202509	2025	2025.7260											CVL	VILLAGER						CVL			0	0841	084	08	2	7.0	6	1	6	1.85185185185185	0								5	Uttarakhand, Uttaranchal, India	IN	IN39	70282	30.25	79.25	6240779	5	Uttarakhand, Uttaranchal, India	IN	IN39	70282	30.25	79.25	6240779	20250925113000	https://www.tribuneindia.com/news/ludhiana/3000-masjids-across-north-india-extend-help-to-flood-hit-punjab-villages/
1265138682	20250925	202509	2025	2025.7260											CYP	CYPRUS	CYP								1	036	036	03	1	4.0	7	1	7	6.1764705882353	0								4	Petra Tou Romiou, Cyprus (general), Cyprus	CY	CY00	14811	34.6667	32.6333	-2738710	4	Petra Tou Romiou, Cyprus (general), Cyprus	CY	CY00	14811	34.6667	32.6333	-2738710	20250925113000	https://indianexpress.com/article/lifestyle/destination-of-the-week/five-european-countries-you-can-explore-with-schengen-visa-10251845/
1265138683	20250925	202509	2025	2025.7260											CYP	CYPRUS	CYP								1	036	036	03	1	4.0	1	1	1	6.1764705882353	0								4	Petra Tou Romiou, Cyprus (general), Cyprus	CY	CY00	14811	34.6667	32.6333	-2738710	1	Greece	GR	GR		39	22	GR	20250925113000	https://indianexpress.com/article/lifestyle/destination-of-the-week/five-european-countries-you-can-explore-with-schengen-visa-10251845/
1265138684	20250925	202509	2025	2025.7260											CZE	CZECH REPUBLIC	CZE								0	061	061	06	2	6.4	10	1	10	0	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	United Kingdom	UK	UK		54	-4	UK	20250925113000	https://www.overdrive.in/news-cars-auto/skoda-india-eyes-volume-growth-plugs-gaps-revives-octavia-rs-for-niche-zealots/
1265138685	20250925	202509	2025	2025.7260											DMA	DOMINICA	DMA								0	043	043	04	1	2.8	4	1	4	5.18934081346424	0								4	Grand Bay, Saint Patrick, Dominica	DO	DO09	15290	15.2333	-61.3167	-1352080	4	Grand Bay, Saint Patrick, Dominica	DO	DO09	15290	15.2333	-61.3167	-1352080	20250925113000	https://www.virginislandsdailynews.com/news/vipa-contour-airlines-celebrate-inaugural-flight-from-st-thomas-to-dominica/article_6efbfe28-79d6-4c7b-864d-8141ec8e738a.html
1265138686	20250925	202509	2025	2025.7260											EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	-1.25	0								4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	20250925113000	https://www.jwire.com.au/sydney-jewish-museum-and-courage-to-care-nsw-sign-landmark-agreement/
1265138687	20250925	202509	2025	2025.7260											EDU	STUDENT						EDU			1	040	040	04	1	1.0	4	1	4	-8.29145728643217	0								4	Sringeri, Karnataka, India	IN	IN19	17683	13.4167	75.25	-2111973	4	Sringeri, Karnataka, India	IN	IN19	17683	13.4167	75.25	-2111973	20250925113000	https://www.tribuneindia.com/news/delhi/fall-of-delhi-baba-how-air-force-officer-students-exposed-sexual-abuse/
1265138688	20250925	202509	2025	2025.7260											EDU	UNIVERSITY						EDU			0	042	042	04	1	1.9	10	1	10	1.63934426229508	0								4	Table Rock, Queensland, Australia	AS	AS04	154688	-22.0333	150.3	-1603231	4	Table Rock, Queensland, Australia	AS	AS04	154688	-22.0333	150.3	-1603231	20250925113000	https://www.dailymail.co.uk/tvshowbiz/article-15132269/Round-Twist-clifftop-home.html
1265138689	20250925	202509	2025	2025.7260											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	5	1	5	3.49434737923947	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20250925113000	https://www.chalkbeat.org/indiana/2025/09/25/educator-speaks-creole-to-connect-with-haitian-students/
1265138690	20250925	202509	2025	2025.7260											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	4	1	4	0.54432348367029	0								4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20250925113000	https://allafrica.com/stories/202509250100.html
1265138691	20250925	202509	2025	2025.7260											EDU	STUDENT						EDU			1	130	130	13	3	-4.4	7	1	7	-6.45161290322581	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250925113000	https://www.dnaindia.com/india/report-delhi-ashram-baba-harassed-female-students-installed-camera-in-hostel-threatened-them-with-then-got-exposed-by-an-iaf-letter-3181622
1265138692	20250925	202509	2025	2025.7260											EDU	SCHOOL						EDU			1	141	141	14	3	-6.5	10	1	10	-5.15873015873016	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250925113000	https://www.spokesman.com/stories/2025/sep/25/this-day-in-history-foleys-dizzy-spells-turned-out/
1265138693	20250925	202509	2025	2025.7260											EDUGOV	UNIVERSITY						EDU	GOV		1	190	190	19	4	-10.0	10	1	10	-2.28571428571429	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250925113000	https://thehill.com/homenews/education/5519865-texas-am-lgbtq-teaching-trump-abbott/
1265138694	20250925	202509	2025	2025.7260											ESP	SPAIN	ESP								1	060	060	06	2	6.0	8	1	8	3.67647058823529	0								4	Palma De Mallorca, Islas Baleares, Spain	SP	SP07	25788	39.5743	2.65522	-395224	4	Palma De Mallorca, Islas Baleares, Spain	SP	SP07	25788	39.5743	2.65522	-395224	20250925113000	https://www.ttnworldwide.com:443/Article/388572/Etihad-launches-summer-flights-to-Palma-de-Mallorca
1265138695	20250925	202509	2025	2025.7260											FRA	PARIS	FRA								0	043	043	04	1	2.8	2	1	2	0.58309037900875	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250925113000	https://www.latimes.com/food/story/2025-09-25/cafe-2001-downtown-la-arts-district-bill-addison-review
1265138696	20250925	202509	2025	2025.7260											GBR	LONDON	GBR								0	042	042	04	1	1.9	1	1	1	2.24508886810103	0								4	Petawawa, Ontario, Canada	CA	CA08	12778	45.9	-77.2833	-571184	4	Petawawa, Ontario, Canada	CA	CA08	12778	45.9	-77.2833	-571184	20250925113000	https://www.gananoquereporter.com:443/news/canadian-walk-for-veterans-brings-community-together-in-petawawa
1265138697	20250925	202509	2025	2025.7260											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	1	1	1	1.68453292496172	0								4	Oguaa, Ghana (general), Ghana	GH	GH00	190583	5.41877	-0.812115	-2077655	4	Oguaa, Ghana (general), Ghana	GH	GH00	190583	5.41877	-0.812115	-2077655	20250925113000	https://gna.org.gh/2025/09/ghanas-pharmaceutical-industry-risks-imminent-shutdown-to-illegal-mining-pharmaceutical-society-of-ghana/
1265138698	20250925	202509	2025	2025.7260											GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	2	1	2	0	0								1	Ukraine	UP	UP		49	32	UP	1	United Kingdom	UK	UK		54	-4	UK	20250925113000	https://www.independent.co.uk/news/uk/politics/boris-johnson-nigel-farage-reform-conservative-b2833360.html
1265138699	20250925	202509	2025	2025.7260											GOV	PRESIDENT						GOV			1	031	031	03	1	5.2	3	1	3	2.44988864142539	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20250925113000	https://www.the-star.co.ke/news/2025-09-25-ruto-urges-africa-inclusion-on-vaccine-distribution
1265138700	20250925	202509	2025	2025.7260											GOV	PRESIDENT						GOV			1	031	031	03	1	5.2	1	1	1	2.44988864142539	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20250925113000	https://www.the-star.co.ke/news/2025-09-25-ruto-urges-africa-inclusion-on-vaccine-distribution
1265138701	20250925	202509	2025	2025.7260											GOV	REGIME						GOV			1	042	042	04	1	1.9	2	1	2	-0.55096418732783	0								4	Hrodna, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	4	Hrodna, Hrodzyenskaya Voblasts', Belarus	BO	BO03	39937	53.6884	23.8258	-1943562	20250925113000	https://charter97.org/en/news/2025/9/25/656985/
