1262936950	20240913	202409	2024	2024.6932	OMN	OMAN	OMN																		1	070	070	07	2	7.0	5	1	5	5.01792114695341	4	Salalah, Z¸ufar, Oman	MU	MU08	23600	17.015	54.0924	-788664	0								4	Salalah, Z¸ufar, Oman	MU	MU08	23600	17.015	54.0924	-788664	20250913084500	https://www.countrylife.co.uk/travel/worlds-finest-destinations/this-one-of-a-kind-hotel-will-supercharge-omani-tourism-when-it-opens-next-year
1262936951	20240913	202409	2024	2024.6932	USA	THE US	USA																		1	0311	031	03	1	5.2	10	1	10	-3.27102803738318	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20250913084500	https://vietnamnews.vn/economy/1725155/us-s-import-ban-rocks-vn-s-seafood-industry.html
1262936952	20250913	202509	2025	2025.6932											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	-0.52770448548812	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20250913084500	https://www.republikein.com.na/mw-main/myriam-sidibe-returns-to-ted-global-stage2025-09-13170099
1262936953	20250913	202509	2025	2025.6932											ARM	ARMENIA	ARM								0	042	042	04	1	1.9	2	1	2	2.68199233716475	0								4	Hrazdan, Ararat, Armenia	AM	AM02	4896	40.0676	44.4359	-2325127	4	Hrazdan, Ararat, Armenia	AM	AM02	4896	40.0676	44.4359	-2325127	20250913084500	https://www.panarmenian.net/eng/news/326027/
1262936954	20250913	202509	2025	2025.6932											ARM	ARMENIA	ARM								0	071	071	07	2	7.4	2	1	2	2.68199233716475	0								4	Hrazdan, Ararat, Armenia	AM	AM02	4896	40.0676	44.4359	-2325127	4	Gegharkunik, Geghark'unik', Armenia	AM	AM04	4902	40.2526	45.1469	-2324781	20250913084500	https://www.panarmenian.net/eng/news/326027/
1262936955	20250913	202509	2025	2025.6932											ARMGOV	ARMENIAN	ARM					GOV			1	046	046	04	1	7.0	3	1	3	6.21761658031088	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250913084500	https://www.panarmenian.net/eng/news/326024/
1262936956	20250913	202509	2025	2025.6932											BUS	CEOS						BUS			0	040	040	04	1	1.0	8	1	8	2.44897959183674	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20250913084500	https://news.webindia123.com/news/Articles/India/20250913/4360818.html
1262936957	20250913	202509	2025	2025.6932											BUS	CEOS						BUS			0	040	040	04	1	1.0	2	1	2	2.44897959183674	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20250913084500	https://news.webindia123.com/news/Articles/India/20250913/4360818.html
1262936958	20250913	202509	2025	2025.6932											BUS	COMPANY						BUS			1	043	043	04	1	2.8	10	1	10	8.24949698189134	0								3	Parsippany, New Jersey, United States	US	USNJ	NJ027	40.8579	-74.426	879143	3	Parsippany, New Jersey, United States	US	USNJ	NJ027	40.8579	-74.426	879143	20250913084500	https://www.directorstalkinterviews.com/zoetis-inc-zts-stock-analysis-a-look-at-its-24-potential-upside/4121215316
1262936959	20250913	202509	2025	2025.6932											CHN	CHINESE	CHN								1	051	051	05	1	3.4	22	3	22	3.91327513629672	0								4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	20250913084500	https://english.news.cn/20250913/e664bfe010344ba7ade67dda0edf24fb/c.html
1262936960	20250913	202509	2025	2025.6932											CHN	CHINESE	CHN								1	051	051	05	1	3.4	8	2	8	3.9568345323741	0								4	Xiaoming, Jiangxi, China	CH	CH03	13165	29.2009	116.755	10995355	4	Xiaoming, Jiangxi, China	CH	CH03	13165	29.2009	116.755	10995355	20250913084500	http://www.europesun.com/news/278573331/interview-china-key-to-bmw-innovation-and-growth-says-bmw-chairman
1262936961	20250913	202509	2025	2025.6932											CHN	CHINA	CHN								0	057	057	05	1	8.0	2	1	2	3.66132723112128	0								4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	20250913084500	https://indonesiatribune.com/thai-arbitration-institute-and-xiamen-arbitration-court-forge-legal-cooperation/
1262936962	20250913	202509	2025	2025.6932											CRI	COSTA RICA	CRI								0	010	010	01	1	0.0	4	1	4	2.78688524590164	0								1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	20250913084500	https://www.usmagazine.com/celebrity-news/news/malcolm-jamal-warner-wife-reveals-identity-addresses-his-death/
1262936963	20250913	202509	2025	2025.6932											CRI	COSTA RICA	CRI								0	040	040	04	1	1.0	4	1	4	2.78688524590164	0								1	Costa Rica	CS	CS		10	-84	CS	1	Costa Rica	CS	CS		10	-84	CS	20250913084500	https://www.usmagazine.com/celebrity-news/news/malcolm-jamal-warner-wife-reveals-identity-addresses-his-death/
1262936964	20250913	202509	2025	2025.6932											CVL	LANDOWNER						CVL			1	014	014	01	1	0.0	1	1	1	2.06794682422452	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250913084500	https://www.bbc.com/news/articles/c147jx55171o
1262936965	20250913	202509	2025	2025.6932											CVL	LANDOWNER						CVL			1	020	020	02	1	3.0	1	1	1	2.06794682422452	0								4	Crumlin River, Antrim, United Kingdom	UK	UKQ6	40158	54.6167	-6.26667	-2593804	4	Lough Neagh, United Kingdom (general), United Kingdom	UK	UK00	40141	54.6167	-6.41667	-2603793	20250913084500	https://www.bbc.com/news/articles/c147jx55171o
1262936966	20250913	202509	2025	2025.6932											CVL	SETTLEMENT						CVL			1	040	040	04	1	1.0	5	1	5	3.66132723112128	0								5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250913084500	https://indonesiatribune.com/thai-arbitration-institute-and-xiamen-arbitration-court-forge-legal-cooperation/
1262936967	20250913	202509	2025	2025.6932											CVLCOP	COMMUNITY						CVL	COP		0	130	130	13	3	-4.4	10	1	10	-4.73372781065089	0								3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	20250913084500	https://www.localmemphis.com/article/news/local/what-could-the-deployment-of-the-national-guard-look-like-for-memphis-a-look-at-what-may-be-ahead/522-a6810eb2-3a5d-40ed-9420-ef6c89af73e6
1262936968	20250913	202509	2025	2025.6932											EDU	STUDENT						EDU			0	036	036	03	1	4.0	2	1	2	0	0								3	Utah Valley University, Utah, United States	US	USUT		40.2222	-111.659	1449138	3	Utah Valley University, Utah, United States	US	USUT		40.2222	-111.659	1449138	20250913084500	https://www.euronews.com/2025/09/13/charlie-kirks-widow-gives-first-statement-after-his-killing-vouches-to-keep-mission-alive
1262936969	20250913	202509	2025	2025.6932											EDU	STUDENT						EDU			0	040	040	04	1	1.0	6	1	6	-2.62206148282097	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Utah Valley, Utah, United States	US	USUT		40.4333	-111.751	1848354	20250913084500	https://www.bbc.co.uk/news/articles/c9dxexl7glvo
1262936970	20250913	202509	2025	2025.6932											EDU	SCHOOL						EDU			1	045	045	04	1	5.0	5	1	5	1.03092783505155	0								0								0								20250913084500	https://www.thedailynewsonline.com/news/teaming-for-lunch-school-food-teams-meet-for-boces-conference/article_8f3d35d8-e337-4aad-b679-9f45d55e65ef.html
1262936971	20250913	202509	2025	2025.6932											ESP	SPAIN	ESP								1	046	046	04	1	7.0	4	1	4	5.02793296089385	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250913084500	https://www.turlockjournal.com/news/local/county-clerk-to-hold-halloween-wedding-event/
1262936972	20250913	202509	2025	2025.6932											GBR	UNITED KINGDOM	GBR								1	014	014	01	1	0.0	2	1	2	2.06794682422452	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250913084500	https://www.bbc.com/news/articles/c147jx55171o
1262936973	20250913	202509	2025	2025.6932											GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	2	1	2	2.06794682422452	0								4	Crumlin River, Antrim, United Kingdom	UK	UKQ6	40158	54.6167	-6.26667	-2593804	4	Lough Neagh, United Kingdom (general), United Kingdom	UK	UK00	40141	54.6167	-6.41667	-2603793	20250913084500	https://www.bbc.com/news/articles/c147jx55171o
1262936974	20250913	202509	2025	2025.6932											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	1.2531328320802	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250913084500	https://www.mirror.co.uk/news/royals/prince-harrys-reconciliation-king-charles-35892983
1262936975	20250913	202509	2025	2025.6932											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	4	1	4	3.35195530726257	0								5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	5	Buckinghamshire, Buckinghamshire, United Kingdom	UK	UKB9	40097	51.75	-0.75	-2591191	20250913084500	https://www.manchestereveningnews.co.uk/news/showbiz-news/vernon-kay-says-winds-up-32468850
1262936976	20250913	202509	2025	2025.6932											GBR	LONDON	GBR								1	046	046	04	1	7.0	2	1	2	12.4087591240876	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20250913084500	https://www.thenews.com.pk/latest/1343301-prince-harry-gives-special-nod-to-william-after-king-charles-meeting
1262936977	20250913	202509	2025	2025.6932											GOV	MINIST OF INTERIOR						GOV			1	017	017	01	1	0.0	10	1	10	0.66137566137567	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250913084500	https://indonesiatribune.com/phumtham-bids-farewell-as-minister-of-interior-reflects-on-political-journey/
1262936978	20250913	202509	2025	2025.6932											GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	8	1	8	-6.08519269776877	0								1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20250913084500	https://newsday.co.tt/2025/09/13/bigwu-mass-firing-of-urp-workers-an-abuse-of-power/
1262936979	20250913	202509	2025	2025.6932											GOV	HEAD OF STATE						GOV			0	036	036	03	1	4.0	10	1	10	1.52963671128107	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20250913084500	https://www.the-star.co.ke/news/2025-09-13-ruto-why-i-invited-teachers-to-state-house
1262936980	20250913	202509	2025	2025.6932											GOV	SPECIAL ENVOY						GOV			1	040	040	04	1	1.0	5	1	5	6.21761658031088	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20250913084500	https://www.panarmenian.net/eng/news/326024/
1262936981	20250913	202509	2025	2025.6932											GOV	MONARCH						GOV			1	042	042	04	1	1.9	12	2	12	-1.01214574898786	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20250913084500	https://www.thenews.com.pk/latest/1343317-prince-william-suffers-major-heartbreak-after-king-charles-quiet-move
1262936982	20250913	202509	2025	2025.6932											GOV	MINIST OF INTERIOR						GOV			1	042	042	04	1	1.9	10	1	10	0.66137566137567	0								4	Khaothong, Krabi, Thailand	TH	TH63	26609	8.17181	98.7667	-3236387	4	Khaothong, Krabi, Thailand	TH	TH63	26609	8.17181	98.7667	-3236387	20250913084500	https://indonesiatribune.com/phumtham-bids-farewell-as-minister-of-interior-reflects-on-political-journey/
1262936983	20250913	202509	2025	2025.6932											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	10	1	10	1.52963671128107	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20250913084500	https://www.the-star.co.ke/news/2025-09-13-ruto-why-i-invited-teachers-to-state-house
1262936984	20250913	202509	2025	2025.6932											GOV	AUTHORITIES						GOV			1	190	190	19	4	-10.0	4	1	4	-3.94088669950739	0								4	Kansai, Japan (general), Japan	JA	JA00	35018	35	135.5	-233441	4	Kansai, Japan (general), Japan	JA	JA00	35018	35	135.5	-233441	20250913084500	https://en.apa.az/asia/japan-to-investigate-after-united-airlines-plane-makes-emergency-landing-477575
1262936985	20250913	202509	2025	2025.6932											GOV	AUTHORITIES						GOV			1	190	190	19	4	-10.0	6	1	6	-3.94088669950739	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Kansai, Japan (general), Japan	JA	JA00	35018	35	135.5	-233441	20250913084500	https://en.apa.az/asia/japan-to-investigate-after-united-airlines-plane-makes-emergency-landing-477575
1262936986	20250913	202509	2025	2025.6932											IRL	IRISH	IRL								0	051	051	05	1	3.4	10	1	10	-0.26525198938992	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250913084500	https://www.irishcentral.com/roots/history/ancient-book-unearthed-tipp-bog
1262936987	20250913	202509	2025	2025.6932											IRL	IRISH	IRL								0	057	057	05	1	8.0	10	1	10	-0.26525198938992	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250913084500	https://www.irishcentral.com/roots/history/ancient-book-unearthed-tipp-bog
1262936988	20250913	202509	2025	2025.6932											ISR	ISRAELI	ISR								1	130	130	13	3	-4.4	1	1	1	-13.3757961783439	0								4	Tulkarm, West Bank (general), West Bank	WE	WE00	18311	32.3104	35.0286	-796626	1	Israel	IS	IS		31.5	34.75	IS	20250913084500	https://english.wafa.ps/Pages/Details/161289
1262936989	20250913	202509	2025	2025.6932											ISR	ISRAEL	ISR								1	1312	131	13	3	-5.8	6	1	6	-0.96153846153847	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250913084500	https://www.euronews.com/my-europe/2025/09/13/brussels-my-love-von-der-leyen-vouches-to-fight-for-europe
1262936990	20250913	202509	2025	2025.6932											ISR	ISRAEL	ISR								1	1312	131	13	3	-5.8	2	1	2	-0.96153846153847	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Ireland	EI	EI		53	-8	EI	20250913084500	https://www.euronews.com/my-europe/2025/09/13/brussels-my-love-von-der-leyen-vouches-to-fight-for-europe
1262936991	20250913	202509	2025	2025.6932											ISR	ISRAEL	ISR								1	1312	131	13	3	-5.8	2	1	2	-0.96153846153847	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250913084500	https://www.euronews.com/my-europe/2025/09/13/brussels-my-love-von-der-leyen-vouches-to-fight-for-europe
1262936992	20250913	202509	2025	2025.6932											ITA	SICILY	ITA								0	190	190	19	4	-10.0	4	1	4	3.61445783132531	0								4	San Domenico, Calabria, Italy	IT	IT03	18323	38.6333	16.5167	-128348	4	San Domenico, Calabria, Italy	IT	IT03	18323	38.6333	16.5167	-128348	20250913084500	https://www.mirror.co.uk/travel/italian-hidden-gem-most-beautiful-35855332
1262936993	20250913	202509	2025	2025.6932											JUD	TRIBUNAL						JUD			1	0841	084	08	2	7.0	5	1	5	-4.80769230769231	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250913084500	https://www.thedailystar.net/news/bangladesh/crime-justice/news/ex-dig-nahidul-islam-arrested-ict-requisition-3984711
1262936994	20250913	202509	2025	2025.6932											JUD	SUPREME COURT						JUD			1	174	174	17	4	-5.0	4	1	4	0.369685767097961	0								4	Klong, Songkhla, Thailand	TH	TH68	27039	6.80205	100.621	-3236673	4	Klong, Songkhla, Thailand	TH	TH68	27039	6.80205	100.621	-3236673	20250913084500	https://www.bangkokpost.com/thailand/politics/3103972/former-spokesman-defends-thaksins-eligibility-for-parole
1262936995	20250913	202509	2025	2025.6932											JUD	SUPREME COURT						JUD			1	174	174	17	4	-5.0	6	1	6	0.369685767097961	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250913084500	https://www.bangkokpost.com/thailand/politics/3103972/former-spokesman-defends-thaksins-eligibility-for-parole
1262936996	20250913	202509	2025	2025.6932											LEG	CONGRESSMAN						LEG			0	040	040	04	1	1.0	3	1	3	-0.95628415300547	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250913084500	https://www.ktbs.com/news/jeffs-political-corner-charlie-kirk-assassination-reaction-9-11-remembrances/article_8452472b-83f3-4f91-abaa-66ce07bb1a2b.html
1262936997	20250913	202509	2025	2025.6932											MED	WEBSITE						MED			0	042	042	04	1	1.9	5	1	5	0.16488046166529	0								4	Centro, Friuli-Venezia Giulia, Italy	IT	IT06	18418	45.6833	13.0667	-115035	4	Centro, Friuli-Venezia Giulia, Italy	IT	IT06	18418	45.6833	13.0667	-115035	20250913084500	https://www.thelocal.it/20250902/taxes-healthcare-and-tv-fees-10-bits-of-italian-bureaucracy-you-can-do-online/
1262936998	20250913	202509	2025	2025.6932											MED	WEBSITE						MED			0	042	042	04	1	1.9	5	1	5	0.16488046166529	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250913084500	https://www.thelocal.it/20250902/taxes-healthcare-and-tv-fees-10-bits-of-italian-bureaucracy-you-can-do-online/
1262936999	20250913	202509	2025	2025.6932											MIL	MILITARY PERSONNEL						MIL			0	051	051	05	1	3.4	10	1	10	3.07692307692307	0								4	Phanom Dong Rak, Surin, Thailand	TH	TH29	27093	14.4458	103.305	9066768	4	Phanom Dong Rak, Surin, Thailand	TH	TH29	27093	14.4458	103.305	9066768	20250913084500	https://indonesiatribune.com/cambodian-troop-reinforcement-sparks-tension-along-thai-border/
1262937000	20250913	202509	2025	2025.6932											MIL	SPECIAL FORCES						MIL			1	062	062	06	2	7.4	10	1	10	6.76691729323308	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250913084500	https://en.apa.az/military/eternal-brotherhood-iv-multinational-joint-special-forces-exercise-continues-477587
1262937001	20250913	202509	2025	2025.6932											MIL	MILITARY						MIL			1	190	190	19	4	-10.0	5	1	5	-7.04960835509138	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250913084500	https://english.news.cn/20250913/1c5a58a198bf493da287f7f8a55fc878/c.html
1262937002	20250913	202509	2025	2025.6932											MMR	MYANMAR	MMR								1	043	043	04	1	2.8	6	1	6	4.65116279069767	0								4	Shwedagon Pagoda, Yangon, Myanmar	BM	BM17	41840	16.8022	96.1486	-442745	4	Shwedagon Pagoda, Yangon, Myanmar	BM	BM17	41840	16.8022	96.1486	-442745	20250913084500	https://english.news.cn/20250913/1feb459beb354c7585c5ce386784d644/c.html
1262937003	20250913	202509	2025	2025.6932											MNCUSA	NETFLIX	USA					MNC			1	042	042	04	1	1.9	6	1	6	-0.43811610076671	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250913084500	https://www.manchestereveningnews.co.uk/news/tv/5-netflix-shows-your-heart-32468849
1262937004	20250913	202509	2025	2025.6932											NGA	NIGERIA	NGA								1	012	012	01	1	-0.4	3	1	3	-0.4149377593361	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250913084500	https://promptnewsonline.com/obidient-movement-reveals-details-of-obis-meeting-with-jonathan/
1262937005	20250913	202509	2025	2025.6932											NGA	NIGERIA	NGA								1	040	040	04	1	1.0	3	1	3	-0.4149377593361	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250913084500	https://promptnewsonline.com/obidient-movement-reveals-details-of-obis-meeting-with-jonathan/
1262937006	20250913	202509	2025	2025.6932											NMR	NORTH AMERICA	NMR								0	036	036	03	1	4.0	1	1	1	1.45348837209302	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250913084500	https://kcpr.org/2025-fall-concert-guide/
1262937007	20250913	202509	2025	2025.6932											PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	8	1	8	-1.06382978723404	0								4	Attock, Punjab, Pakistan	PK	PK04	23652	33.8928	72.2407	-2755089	4	Attock, Punjab, Pakistan	PK	PK04	23652	33.8928	72.2407	-2755089	20250913084500	https://www.dawn.com/news/1941523/attock-admin-dispatches-boats-to-flood-hit-areas
1262937008	20250913	202509	2025	2025.6932											PHL	CEBU	PHL								1	043	043	04	1	2.8	2	1	2	-3.94088669950739	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20250913084500	https://en.apa.az/asia/japan-to-investigate-after-united-airlines-plane-makes-emergency-landing-477575
1262937009	20250913	202509	2025	2025.6932											PHL	CEBU	PHL								1	043	043	04	1	2.8	6	1	6	-3.94088669950739	0								1	Philippines	RP	RP		13	122	RP	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20250913084500	https://en.apa.az/asia/japan-to-investigate-after-united-airlines-plane-makes-emergency-landing-477575
1262937010	20250913	202509	2025	2025.6932											PSE	WEST BANK	PSE								1	130	130	13	3	-4.4	1	1	1	-13.3757961783439	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250913084500	https://english.wafa.ps/Pages/Details/161289
1262937011	20250913	202509	2025	2025.6932											PSEREF	WEST BANK	PSE					REF			1	130	130	13	3	-4.4	1	1	1	-13.3757961783439	0								4	Tulkarm, West Bank (general), West Bank	WE	WE00	18311	32.3104	35.0286	-796626	4	Tulkarm, West Bank (general), West Bank	WE	WE00	18311	32.3104	35.0286	-796626	20250913084500	https://english.wafa.ps/Pages/Details/161289
1262937012	20250913	202509	2025	2025.6932											RUSGOV	RUSSIAN	RUS					GOV			0	110	110	11	3	-2.0	3	1	3	-4.50819672131147	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250913084500	https://www.thedailystar.net/business/news/us-calls-g7-eu-impose-tariffs-china-india-over-russian-oil-purchases-3984691
1262937013	20250913	202509	2025	2025.6932											SGP	SINGAPORE	SGP								0	050	050	05	1	3.5	2	1	2	0.673194614443082	0								4	River Valley, Singapore (general), Singapore	SN	SN00	18585	1.29778	103.833	23397	4	River Valley, Singapore (general), Singapore	SN	SN00	18585	1.29778	103.833	23397	20250913084500	https://www.asiaone.com/lifestyle/why-families-are-choosing-2-bedders-over-bigger-properties-2025
1262937014	20250913	202509	2025	2025.6932											THA	THAILAND	THA								0	042	042	04	1	1.9	10	1	10	0.369685767097961	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250913084500	https://www.bangkokpost.com/thailand/politics/3103972/former-spokesman-defends-thaksins-eligibility-for-parole
1262937015	20250913	202509	2025	2025.6932											USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	5	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250913084500	https://lichfieldlive.co.uk/2025/09/13/bostin-night-of-variety-coming-to-the-lichfield-garrick/
1262937016	20250913	202509	2025	2025.6932											USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-2.5242718446602	0								3	Red Bluff, Utah, United States	US	USUT		37.068	-113.643	1431611	3	Red Bluff, Utah, United States	US	USUT		37.068	-113.643	1431611	20250913084500	https://www.redbluffdailynews.com/2025/09/13/charlie-kirk-saved-college-campuses-shooting-the-breeze/
1262937017	20250913	202509	2025	2025.6932											USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-1.96078431372549	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20250913084500	https://www.wmnf.org/florida-sen-shevrin-jones-talks-charlie-kirk-taxes-and-more/
1262937018	20250913	202509	2025	2025.6932											USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-1.96078431372549	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Ybor City, Florida, United States	US	USFL		27.965	-82.4351	293577	20250913084500	https://www.wmnf.org/florida-sen-shevrin-jones-talks-charlie-kirk-taxes-and-more/
1262937019	20250913	202509	2025	2025.6932											USA	UNITED STATES	USA								1	040	040	04	1	1.0	4	1	4	-1.96078431372549	0								3	Ybor City, Florida, United States	US	USFL		27.965	-82.4351	293577	3	Ybor City, Florida, United States	US	USFL		27.965	-82.4351	293577	20250913084500	https://www.wmnf.org/florida-sen-shevrin-jones-talks-charlie-kirk-taxes-and-more/
1262937020	20250913	202509	2025	2025.6932											USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-3.72340425531915	0								3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20250913084500	https://www.whas11.com/article/weather/metro-louisville-passes-new-ordinance-allow-temporary-homeless-shelters-during-extreme-weather/417-969d8c7c-7975-49eb-9e25-99d88af92fd1
1262937021	20250913	202509	2025	2025.6932											USA	UNITED STATES	USA								0	042	042	04	1	1.9	5	1	5	1.45348837209302	0								3	Fremont, California, United States	US	USCA	CA071	35.1916	-117.577	252893	3	Fremont, California, United States	US	USCA	CA071	35.1916	-117.577	252893	20250913084500	https://kcpr.org/2025-fall-concert-guide/
