1271040804	20250928	202509	2025	2025.7342	BRA	BRASILIA	BRA								JUD	SUPREME COURT						JUD			1	020	020	02	1	3.0	10	1	10	-6.69642857142857	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20251028040000	https://www.bworldonline.com/world/2025/10/28/708383/lawyers-for-brazils-bolsonaro-request-review-of-coup-plot-sentencing/
1271040805	20250928	202509	2025	2025.7342	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	4	1	4	-0.390625	3	Jefferson County, Georgia, United States	US	USGA	GA163	33.0502	-82.4165	345714	0								3	Jefferson County, Georgia, United States	US	USGA		33.0502	-82.4165	345714	20251028040000	https://www.myleaderpaper.com/news/city-of-arnold-pays-more-for-2025-street-maintenance-projects/article_f832736e-8639-4ba8-8b10-395609660f3d.html
1271040806	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	063	063	06	2	7.4	4	1	4	-8.55784469096672	0								3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	2	California, United States	US	USCA		36.17	-119.746	CA	20251028040000	https://www.fox13seattle.com/news/california-jail-frees-seattle-suspect
1271040807	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	112	112	11	3	-2.0	4	1	4	-5.96330275229358	0								3	Liberty County, Texas, United States	US	USTX		30.1335	-94.8002	1383931	3	Liberty County, Texas, United States	US	USTX		30.1335	-94.8002	1383931	20251028040000	https://abc13.com/post/mother-tried-commit-murder-suicide-failed-attempt-escape-home-prosecutor-says/18078221/
1271040808	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	174	174	17	4	-5.0	4	1	4	-8.55784469096672	0								3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	20251028040000	https://www.fox13seattle.com/news/california-jail-frees-seattle-suspect
1271040809	20251021	202510	2025	2025.7973	GOV	MAYOR						GOV													1	020	020	02	1	3.0	10	1	10	-0.38759689922481	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20251028040000	https://www.yahoo.com/news/articles/groups-express-disappointment-mayor-budget-005005040.html
1271040810	20251021	202510	2025	2025.7973	HUN	HUNGARIAN	HUN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-0.32894736842105	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251028040000	https://dominicanrepublicpost.com/russia-ukraine-war-list-of-key-events-day-1342/
1271040811	20251021	202510	2025	2025.7973	HUN	HUNGARIAN	HUN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-0.32894736842105	1	Hungary	HU	HU		47	20	HU	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251028040000	https://dominicanrepublicpost.com/russia-ukraine-war-list-of-key-events-day-1342/
1271040812	20251021	202510	2025	2025.7973	USA	SEATTLE	USA																		1	190	190	19	4	-10.0	2	1	2	-8.74524714828897	3	Contra Costa County, California, United States	US	USCA	CA013	37.9333	-121.934	1675903	0								3	Contra Costa County, California, United States	US	USCA		37.9333	-121.934	1675903	20251028040000	https://komonews.com/news/local/seattle-northgate-murder-homicide-suspect-contra-costa-county-sheriffs-office-cccso-isaiah-jamon-andrews-20-warrant-october-15-hotel-nexus-car-chase
1271040813	20251021	202510	2025	2025.7973	USA	CALIFORNIA	USA																		0	190	190	19	4	-10.0	3	1	3	-8.55784469096672	2	California, United States	US	USCA		36.17	-119.746	CA	0								3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	20251028040000	https://www.fox13seattle.com/news/california-jail-frees-seattle-suspect
1271040814	20251021	202510	2025	2025.7973	USA	SEATTLE	USA								CVL	NEIGHBORHOOD						CVL			1	084	084	08	2	7.0	3	1	3	-8.55784469096672	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251028040000	https://www.fox13seattle.com/news/california-jail-frees-seattle-suspect
1271040815	20251021	202510	2025	2025.7973	USA	SEATTLE	USA								CVL	NEIGHBORHOOD						CVL			1	173	173	17	4	-5.0	3	1	3	-8.55784469096672	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251028040000	https://www.fox13seattle.com/news/california-jail-frees-seattle-suspect
1271040816	20251021	202510	2025	2025.7973	USA	SEATTLE	USA								CVL	NEIGHBORHOOD						CVL			1	193	193	19	4	-10.0	6	1	6	-8.55784469096672	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251028040000	https://www.fox13seattle.com/news/california-jail-frees-seattle-suspect
1271040817	20251021	202510	2025	2025.7973	USA	CALIFORNIA	USA								GOV	KING						GOV			0	063	063	06	2	7.4	3	1	3	-8.55784469096672	2	California, United States	US	USCA		36.17	-119.746	CA	3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	2	California, United States	US	USCA		36.17	-119.746	CA	20251028040000	https://www.fox13seattle.com/news/california-jail-frees-seattle-suspect
1271040818	20251021	202510	2025	2025.7973	USA	CALIFORNIA	USA								GOV	KING						GOV			0	063	063	06	2	7.4	1	1	1	-8.55784469096672	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251028040000	https://www.fox13seattle.com/news/california-jail-frees-seattle-suspect
1271040819	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								GOV	KING						GOV			0	090	090	09	2	-2.0	1	1	1	-8.55784469096672	2	California, United States	US	USCA		36.17	-119.746	CA	3	King County, Washington, United States	US	USWA		47.4665	-121.818	1531933	2	California, United States	US	USCA		36.17	-119.746	CA	20251028040000	https://www.fox13seattle.com/news/california-jail-frees-seattle-suspect
