1262547927	20250911	202509	2025	2025.6877	CANCOP	ONTARIO	CAN					COP			CAN	CANADA	CAN								1	193	193	19	4	-10.0	3	1	3	-3.30232558139535	4	Stony Point, Manitoba, Canada	CA	CA03	154724	52.0167	-97.3333	-574220	4	Stony Point, Manitoba, Canada	CA	CA03	154724	52.0167	-97.3333	-574220	4	Stony Point, Manitoba, Canada	CA	CA03	154724	52.0167	-97.3333	-574220	20250911104500	https://www.cbc.ca/news/indigenous/ipperwash-csis-extremism-investigation-1.7630244
1262547928	20250911	202509	2025	2025.6877	CANGOVBUS	MARK CARNEY	CAN					GOV	BUS												1	018	018	01	1	3.4	12	2	12	-8.20512820512819	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250911104500	https://www.reachfm.ca/articles/canadian-politicians-condemn-shooting-of-conservative-activist-charlie-kirk
1262547929	20250911	202509	2025	2025.6877	CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		CAN	CANADA	CAN								1	018	018	01	1	3.4	4	2	4	-8.20512820512819	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250911104500	https://www.reachfm.ca/articles/canadian-politicians-condemn-shooting-of-conservative-activist-charlie-kirk
1262547930	20250911	202509	2025	2025.6877	CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		CAN	CANADA	CAN								1	018	018	01	1	3.4	4	2	4	-8.20512820512819	2	Utah, United States	US	USUT		40.1135	-111.854	UT	1	Canada	CA	CA		60	-96	CA	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250911104500	https://www.reachfm.ca/articles/canadian-politicians-condemn-shooting-of-conservative-activist-charlie-kirk
1262547931	20250911	202509	2025	2025.6877	CHN	BEIJING	CHN																		1	010	010	01	1	0.0	1	1	1	1.50943396226415	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								1	United States	US	US		39.828175	-98.5795	US	20250911104500	http://eng.chinamil.com.cn/2025xb/H_251454/L_251456/16409061.html
1262547932	20250911	202509	2025	2025.6877	CHN	BEIJING	CHN																		1	010	010	01	1	0.0	6	1	6	1.50943396226415	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250911104500	http://eng.chinamil.com.cn/2025xb/H_251454/L_251456/16409061.html
1262547933	20250911	202509	2025	2025.6877	CHN	CHINESE	CHN																		1	017	017	01	1	0.0	2	1	2	1.43884892086331	1	China	CH	CH		35	105	CH	0								4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	20250911104500	https://www.miragenews.com/eu-report-national-security-focus-threatens-1531655/
1262547934	20250911	202509	2025	2025.6877	CHN	CHINA	CHN																		1	042	042	04	1	1.9	10	1	10	2.04081632653062	4	Yangtze River, China (general), China	CH	CH00	13243	31.7867	121.141	-1899838	0								4	Hubei, Guangdong, China	CH	CH30	13047	23.2656	116.054	10073728	20250911104500	https://www.prnewswire.com/news-releases/xinhua-silk-road-16th-china-yangtze-river-three-gorges-international-tourism-festival-opens-in-chinas-yichang-302553778.html
1262547935	20250911	202509	2025	2025.6877	CHN	CHINESE	CHN																		1	060	060	06	2	6.0	2	1	2	3.10344827586206	4	Haichao, Shanghai, China	CH	CH23	13243	30.9576	121.759	10861198	0								4	Haichao, Shanghai, China	CH	CH23	13243	30.9576	121.759	10861198	20250911104500	https://en.gmw.cn/2025-09/11/content_38279941.htm
1262547936	20250911	202509	2025	2025.6877	CHN	CHINA	CHN																		1	070	070	07	2	7.0	10	1	10	-1.70454545454546	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20250911104500	https://www.argusmedia.com/en/news-and-insights/latest-market-news/2730583-china-helps-absorb-global-oil-surplus-says-iea
1262547937	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								BRN	BRUNEI	BRN								0	042	042	04	1	1.9	4	1	4	-3.99159663865546	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Scarborough Shoal, Philippines (general), Philippines	RP	RP00	25318	15.1333	117.767	-2452628	20250911104500	https://www.aljazeera.com/news/2025/9/11/philippines-strongly-protests-china-nature-preserve-in-south-china-sea
1262547938	20250911	202509	2025	2025.6877	CHN	CHINESE	CHN								BUS	MANUFACTURER						BUS			1	042	042	04	1	1.9	8	1	8	1.85497470489039	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20250911104500	https://www.dezeen.com/2025/09/11/electric-cars-iaa-mobility-lead-design-race/
1262547939	20250911	202509	2025	2025.6877	CHN	BEIJING	CHN								GOVMED	FOREIGN MINIST						GOV	MED		1	111	111	11	3	-2.0	2	2	2	1.1062163485071	1	Mexico	MX	MX		23	-102	MX	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	http://thepeninsulaqatar.com/article/11/09/2025/mexico-under-us-pressure-mulls-50-tariff-on-chinese-cars
1262547940	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								IGOUNO	UNITED NATIONS		UNO				IGO			0	120	120	12	3	-4.0	2	1	2	-3.99159663865546	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Scarborough Shoal, Philippines (general), Philippines	RP	RP00	25318	15.1333	117.767	-2452628	4	Scarborough Shoal, Philippines (general), Philippines	RP	RP00	25318	15.1333	117.767	-2452628	20250911104500	https://www.aljazeera.com/news/2025/9/11/philippines-strongly-protests-china-nature-preserve-in-south-china-sea
1262547941	20250911	202509	2025	2025.6877	CHN	CHINESE	CHN								IND	NEW DELHI	IND								1	042	042	04	1	1.9	1	1	1	-2.55474452554744	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250911104500	https://www.rediff.com/business/report/rare-earth-magnet-crunch-persists-for-automakers/20250911.htm
1262547942	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	017	017	01	1	0.0	4	1	4	-5.6980056980057	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Japan	JA	JA		36	138	JA	20250911104500	http://eng.chinamil.com.cn/2025xb/M_251449/P_251468/16407466.html
1262547943	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								JPN	JAPANESE	JPN								1	017	017	01	1	0.0	1	1	1	-5.6980056980057	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tiananmen, Beijing, China	CH	CH22	13001	39.9072	116.391	-1928471	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	http://eng.chinamil.com.cn/2025xb/M_251449/P_251468/16407466.html
1262547944	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								JPN	JAPANESE	JPN								1	017	017	01	1	0.0	5	1	1	-5.6980056980057	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Japan	JA	JA		36	138	JA	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	http://eng.chinamil.com.cn/2025xb/M_251449/P_251468/16407466.html
1262547945	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								JPN	JAPANESE	JPN								1	017	017	01	1	0.0	1	1	1	-5.6980056980057	4	Tiananmen, Beijing, China	CH	CH22	13001	39.9072	116.391	-1928471	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Japan	JA	JA		36	138	JA	20250911104500	http://eng.chinamil.com.cn/2025xb/M_251449/P_251468/16407466.html
1262547946	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								JPN	JAPANESE	JPN								1	017	017	01	1	0.0	6	1	2	-5.6980056980057	4	Tiananmen, Beijing, China	CH	CH22	13001	39.9072	116.391	-1928471	4	Tiananmen, Beijing, China	CH	CH22	13001	39.9072	116.391	-1928471	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	http://eng.chinamil.com.cn/2025xb/M_251449/P_251468/16407466.html
1262547947	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	017	017	01	1	0.0	20	1	5	-5.6980056980057	4	Tiananmen, Beijing, China	CH	CH22	13001	39.9072	116.391	-1928471	1	Japan	JA	JA		36	138	JA	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	http://eng.chinamil.com.cn/2025xb/M_251449/P_251468/16407466.html
1262547948	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								JPN	JAPANESE	JPN								1	017	017	01	1	0.0	2	1	1	-5.6980056980057	1	Japan	JA	JA		36	138	JA	4	Tiananmen, Beijing, China	CH	CH22	13001	39.9072	116.391	-1928471	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	http://eng.chinamil.com.cn/2025xb/M_251449/P_251468/16407466.html
1262547949	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								JPN	JAPANESE	JPN								1	017	017	01	1	0.0	2	1	2	-5.6980056980057	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	http://eng.chinamil.com.cn/2025xb/M_251449/P_251468/16407466.html
1262547950	20250911	202509	2025	2025.6877	CHN	CHINESE	CHN								MAC	MACAO	MAC								1	017	017	01	1	0.0	2	1	2	1.43884892086331	1	China	CH	CH		35	105	CH	4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	20250911104500	https://www.miragenews.com/eu-report-national-security-focus-threatens-1531655/
1262547951	20250911	202509	2025	2025.6877	CHN	CHINESE	CHN								MEX	MEXICO	MEX								1	100	100	10	3	-5.0	2	1	2	1.11111111111111	1	Mexico	MX	MX		23	-102	MX	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	http://thepeninsulaqatar.com/article/11/09/2025/mexico-under-us-pressure-mulls-50-tariff-on-chinese-cars
1262547952	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								0	043	043	04	1	2.8	6	1	6	-3.99159663865546	4	China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Scarborough Shoal, Philippines (general), Philippines	RP	RP00	25318	15.1333	117.767	-2452628	4	China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20250911104500	https://www.aljazeera.com/news/2025/9/11/philippines-strongly-protests-china-nature-preserve-in-south-china-sea
1262547953	20250911	202509	2025	2025.6877	CHN	CHINA	CHN								USA	THE US	USA								1	046	046	04	1	7.0	10	1	10	-1.24223602484472	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	https://chinaeconomicreview.com/top-chinese-us-envoys-talks-pave-way-for-top-meeting/
1262547954	20250911	202509	2025	2025.6877	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	010	010	01	1	0.0	2	1	2	2.45398773006135	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250911104500	https://chinaeconomicreview.com/mexico-to-raise-50-tariffs-on-cars-from-china-asian-countries/
1262547955	20250911	202509	2025	2025.6877	CHNGOV	CHINESE	CHN					GOV			CHN	BEIJING	CHN								1	0311	031	03	1	5.2	3	1	3	-2.55474452554744	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	https://www.rediff.com/business/report/rare-earth-magnet-crunch-persists-for-automakers/20250911.htm
1262547956	20250911	202509	2025	2025.6877	CHNGOV	CHINESE	CHN					GOV			CHN	BEIJING	CHN								1	080	080	08	2	5.0	3	1	3	-2.55474452554744	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250911104500	https://www.rediff.com/business/report/rare-earth-magnet-crunch-persists-for-automakers/20250911.htm
1262547957	20250911	202509	2025	2025.6877	CHNGOV	CHINA	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			1	017	017	01	1	0.0	4	1	4	1.43884892086331	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	20250911104500	https://www.miragenews.com/eu-report-national-security-focus-threatens-1531655/
1262547958	20250911	202509	2025	2025.6877	CHNGOV	CHINESE	CHN					GOV			MAC	MACAO	MAC								1	017	017	01	1	0.0	2	1	2	1.43884892086331	1	China	CH	CH		35	105	CH	4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	4	Macao, Macau (general), Macau	MC	MC00	13045	22.2006	113.546	-1204094	20250911104500	https://www.miragenews.com/eu-report-national-security-focus-threatens-1531655/
1262547959	20250911	202509	2025	2025.6877	CHR	CHRISTIAN				CHR															1	084	084	08	2	7.0	6	1	6	-4.74934036939314	4	Saxony, Sachsen, Germany	GM	GM13	40699	51	13	-1854401	0								4	Saxony, Sachsen, Germany	GM	GM13	40699	51	13	-1854401	20250911104500	https://www.birminghammail.co.uk/news/uk-news/madeleine-mccann-suspect-christian-brueckners-32454362
1262547960	20250911	202509	2025	2025.6877	CHR	CHRISTIAN				CHR															1	084	084	08	2	7.0	6	1	6	-4.74934036939314	4	Sehnde, Niedersachsen, Germany	GM	GM06	40698	52.3167	9.95	-1863527	0								4	Sehnde, Niedersachsen, Germany	GM	GM06	40698	52.3167	9.95	-1863527	20250911104500	https://www.birminghammail.co.uk/news/uk-news/madeleine-mccann-suspect-christian-brueckners-32454362
1262547961	20250911	202509	2025	2025.6877	CMR	CAMEROON	CMR								RUS	RUSSIA	RUS								0	110	110	11	3	-2.0	6	1	6	-8.50828729281766	1	Cameroon	CM	CM		6	12	CM	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250911104500	https://www.newsweek.com/mercenary-storm-gathering-opinion-2127134
1262547962	20250911	202509	2025	2025.6877	CMR	CAMEROON	CMR								RUS	RUSSIA	RUS								0	110	110	11	3	-2.0	1	1	1	-8.50828729281766	1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	20250911104500	https://www.newsweek.com/mercenary-storm-gathering-opinion-2127134
1262547963	20250911	202509	2025	2025.6877	CMR	CAMEROON	CMR								RUS	RUSSIA	RUS								0	110	110	11	3	-2.0	1	1	1	-8.50828729281766	1	Ukraine	UP	UP		49	32	UP	1	United States	US	US		39.828175	-98.5795	US	1	Ukraine	UP	UP		49	32	UP	20250911104500	https://www.newsweek.com/mercenary-storm-gathering-opinion-2127134
1262547964	20250911	202509	2025	2025.6877	CMR	CAMEROON	CMR								RUS	RUSSIA	RUS								0	110	110	11	3	-2.0	2	1	2	-8.50828729281766	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250911104500	https://www.newsweek.com/mercenary-storm-gathering-opinion-2127134
1262547965	20250911	202509	2025	2025.6877	CMR	CAMEROONIAN	CMR								SEP	SEPARATIST						SEP			0	190	190	19	4	-10.0	1	1	1	-8.50828729281766	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Cameroon	CM	CM		6	12	CM	1	Ukraine	UP	UP		49	32	UP	20250911104500	https://www.newsweek.com/mercenary-storm-gathering-opinion-2127134
1262547966	20250911	202509	2025	2025.6877	CMR	CAMEROONIAN	CMR								SEP	SEPARATIST						SEP			0	190	190	19	4	-10.0	1	1	1	-8.50828729281766	1	Cameroon	CM	CM		6	12	CM	1	Central African Republic	CT	CT		7	21	CT	1	Cameroon	CM	CM		6	12	CM	20250911104500	https://www.newsweek.com/mercenary-storm-gathering-opinion-2127134
1262547967	20250911	202509	2025	2025.6877	CMRMIL	CAMEROONIAN	CMR					MIL			CAFCRM	CENTRAL AFRICAN	CAF					CRM			0	190	190	19	4	-10.0	3	1	3	-8.50828729281766	1	Cameroon	CM	CM		6	12	CM	1	Central African Republic	CT	CT		7	21	CT	1	Cameroon	CM	CM		6	12	CM	20250911104500	https://www.newsweek.com/mercenary-storm-gathering-opinion-2127134
1262547968	20250911	202509	2025	2025.6877	CMRMIL	CAMEROONIAN	CMR					MIL			SEP	SEPARATIST						SEP			0	190	190	19	4	-10.0	3	1	3	-8.50828729281766	1	Cameroon	CM	CM		6	12	CM	1	Central African Republic	CT	CT		7	21	CT	1	Cameroon	CM	CM		6	12	CM	20250911104500	https://www.newsweek.com/mercenary-storm-gathering-opinion-2127134
1262547969	20250911	202509	2025	2025.6877	COP	DEPUTY						COP													0	010	010	01	1	0.0	3	1	3	-5.83941605839416	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20250911104500	https://www.inquirer.com/health/political-extremism-growing-public-health-threat-20250911.html
1262547970	20250911	202509	2025	2025.6877	COP	DEPUTY						COP													0	010	010	01	1	0.0	3	1	3	-5.83941605839416	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250911104500	https://www.inquirer.com/health/political-extremism-growing-public-health-threat-20250911.html
1262547971	20250911	202509	2025	2025.6877	COP	POLICE						COP													0	020	020	02	1	3.0	6	1	6	-7.92079207920792	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20250911104500	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/they-elaborately-staged-an-armed-32454346
1262547972	20250911	202509	2025	2025.6877	COP	POLICE						COP													1	025	025	02	1	-0.3	10	1	10	-7.25388601036269	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20250911104500	https://www.police.gov.sg/Media-Hub/News/2025/09/20250908_police_bank_partnership_detects_over_4100_potential_scam_cases
1262547973	20250911	202509	2025	2025.6877	COP	PRISON						COP													0	173	173	17	4	-5.0	4	1	4	-7.92079207920792	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20250911104500	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/they-elaborately-staged-an-armed-32454346
1262547974	20250911	202509	2025	2025.6877	COP	PRISON						COP													1	173	173	17	4	-5.0	10	1	10	-0.683371298405461	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20250911104500	https://www.manchestereveningnews.co.uk/news/tv/emmerdales-eden-taylor-draper-poses-32454093
1262547975	20250911	202509	2025	2025.6877	COP	POLICE						COP													0	180	180	18	4	-9.0	6	1	6	-0.430292598967291	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250911104500	https://www.foxnews.com/us/victim-random-train-stabbing-embraced-american-dream-could-have-taken-world-storm-neighbors-say
1262547976	20250911	202509	2025	2025.6877	COP	PRISON						COP													1	180	180	18	4	-9.0	10	1	10	-0.683371298405461	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20250911104500	https://www.manchestereveningnews.co.uk/news/tv/emmerdales-eden-taylor-draper-poses-32454093
1262547977	20250911	202509	2025	2025.6877	COP	FEDERAL POLICE						COP			BRA	BRAZIL	BRA								0	173	173	17	4	-5.0	4	1	4	-6.1936936936937	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20250911104500	https://en.mercopress.com/2025/09/11/brazil-s-stf-fux-acquits-bolsonaro-but-convicts-braga-neto
1262547978	20250911	202509	2025	2025.6877	COP	DEPUTY						COP			COPGOV	DEPUTY						COP	GOV		1	036	036	03	1	4.0	10	1	10	1.7632241813602	0								0								0								20250911104500	https://www.harrogate-news.co.uk/2025/09/11/your-fire-service-your-say-jo-coles-deputy-mayor-for-policing-fire-and-crime-to-host-online-public-meeting-driven-by-interest-from-the-public/
1262547979	20250911	202509	2025	2025.6877	COP	POLICE						COP			CRM	CRIMINAL						CRM			0	1043	104	10	3	-5.0	10	1	10	-7.92079207920792	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250911104500	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/they-elaborately-staged-an-armed-32454346
1262547980	20250911	202509	2025	2025.6877	COP	POLICE						COP			CRM	GANGSTER						CRM			1	173	173	17	4	-5.0	4	1	4	-5.3968253968254	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250911104500	https://www.nagpurtoday.in/nagpur-police-bust-jaripatka-atm-heist-nab-up-gangster-with-25-past-crimes/09111345
1262547981	20250911	202509	2025	2025.6877	COP	POLICE						COP			GBR	BIRMINGHAM	GBR								1	090	090	09	2	-2.0	10	1	10	-3.68663594470046	0								0								0								20250911104500	https://www.birminghammail.co.uk/news/midlands-news/police-probe-after-valuable-jewellery-32453860
1262547982	20250911	202509	2025	2025.6877	COP	POLICE						COP			GBREDU	BIRMINGHAM	GBR					EDU			0	090	090	09	2	-2.0	10	1	10	-4.84330484330484	0								0								0								20250911104500	https://www.birminghammail.co.uk/news/midlands-news/police-still-hunting-knife-suspect-32454424
1262547983	20250911	202509	2025	2025.6877	COP	POLICE						COP			GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	6	1	6	-7.6171875	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250911104500	https://www.manchestereveningnews.co.uk/news/world-news/manhunt-underway-charlie-kirk-killer-32454949
1262547984	20250911	202509	2025	2025.6877	COP	POLICE						COP			GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	4	1	4	-7.6171875	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250911104500	https://www.manchestereveningnews.co.uk/news/world-news/manhunt-underway-charlie-kirk-killer-32454949
1262547985	20250911	202509	2025	2025.6877	COP	POLICE						COP			IND	UTTAR PRADESH	IND								0	042	042	04	1	1.9	1	1	1	-5.3968253968254	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20250911104500	https://www.nagpurtoday.in/nagpur-police-bust-jaripatka-atm-heist-nab-up-gangster-with-25-past-crimes/09111345
1262547986	20250911	202509	2025	2025.6877	COP	POLICE						COP			IND	UTTAR PRADESH	IND								0	042	042	04	1	1.9	1	1	1	-5.3968253968254	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250911104500	https://www.nagpurtoday.in/nagpur-police-bust-jaripatka-atm-heist-nab-up-gangster-with-25-past-crimes/09111345
1262547987	20250911	202509	2025	2025.6877	COP	POLICE						COP			NGA	LAGOS	NGA								1	173	173	17	4	-5.0	1	1	1	2.55591054313099	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	4	Akoko, Nigeria (general), Nigeria	NI	NI00	22926	6.43333	2.73333	-1998786	5	Ondo State, Ondo, Nigeria	NI	NI48	22976	7.16667	5.08333	-2023650	20250911104500	https://thenationonlineng.net/mobilisation-for-tinubu-in-ondo-begins/
1262547988	20250911	202509	2025	2025.6877	COP	POLICE						COP			NLD	NETHERLANDS	NLD								0	020	020	02	1	3.0	4	1	4	-7.92079207920792	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250911104500	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/they-elaborately-staged-an-armed-32454346
1262547989	20250911	202509	2025	2025.6877	COP	POLICE						COP			USA	UNITED STATES	USA								0	180	180	18	4	-9.0	4	1	4	-0.430292598967291	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250911104500	https://www.foxnews.com/us/victim-random-train-stabbing-embraced-american-dream-could-have-taken-world-storm-neighbors-say
1262547990	20250911	202509	2025	2025.6877	COPGOV	DEPUTY						COP	GOV		COP	DEPUTY						COP			1	036	036	03	1	4.0	10	1	10	1.7632241813602	0								0								0								20250911104500	https://www.harrogate-news.co.uk/2025/09/11/your-fire-service-your-say-jo-coles-deputy-mayor-for-policing-fire-and-crime-to-host-online-public-meeting-driven-by-interest-from-the-public/
1262547991	20250911	202509	2025	2025.6877	COPGOV	DEPUTY						COP	GOV		GHA	GHANA	GHA								0	020	020	02	1	3.0	10	1	10	5.36044362292051	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20250911104500	https://www.ghanabusinessnews.com/2025/09/11/cabinet-approves-reformation-of-national-nuclear-energy-programme/
1262547992	20250911	202509	2025	2025.6877	CRM	ARSONIST						CRM													0	043	043	04	1	2.8	2	1	2	-5.15409139213602	4	Budanilkantha, Nepal (general), Nepal	NP	NP00	22353	27.7766	85.3713	-1021797	0								4	Budanilkantha, Nepal (general), Nepal	NP	NP00	22353	27.7766	85.3713	-1021797	20250911104500	https://www.dawn.com/news/1941168/the-day-kathmandu-burned
1262547993	20250911	202509	2025	2025.6877	CRM	ARSONIST						CRM													0	043	043	04	1	2.8	3	1	3	-5.15409139213602	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	0								4	Budanilkantha, Nepal (general), Nepal	NP	NP00	22353	27.7766	85.3713	-1021797	20250911104500	https://www.dawn.com/news/1941168/the-day-kathmandu-burned
