1266849750	20251005	202510	2025	2025.7534											GOVMIL	DEPARTMENT OF DEFENSE						GOV	MIL		0	010	010	01	1	0.0	2	1	2	-7.59493670886076	0								3	State Of Illinois, Illinois, United States	US	USIL		40.0003	-89.2504	1779784	3	State Of Illinois, Illinois, United States	US	USIL		40.0003	-89.2504	1779784	20251005004500	https://www.wpsdlocal6.com/news/judge-temporarily-blocks-trump-s-national-guard-deployment-in-portland/article_847da49c-5e5a-54b9-ae0e-0079fbabb086.html
1266849751	20251005	202510	2025	2025.7534											GOVMIL	DEPARTMENT OF DEFENSE						GOV	MIL		0	010	010	01	1	0.0	10	1	10	-7.72921108742004	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251005004500	https://www.kten.com/news/national/judge-temporarily-blocks-trump-s-national-guard-deployment-in-portland/article_81e4add6-5b0e-5cc2-b167-eb41fae932c8.html
1266849752	20251005	202510	2025	2025.7534											GOVMIL	DEPARTMENT OF DEFENSE						GOV	MIL		0	020	020	02	1	3.0	8	1	8	-7.59493670886076	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20251005004500	https://www.wpsdlocal6.com/news/judge-temporarily-blocks-trump-s-national-guard-deployment-in-portland/article_847da49c-5e5a-54b9-ae0e-0079fbabb086.html
1266849753	20251005	202510	2025	2025.7534											GOVMIL	DEPARTMENT OF DEFENSE						GOV	MIL		0	020	020	02	1	3.0	2	1	2	-7.59493670886076	0								3	State Of Illinois, Illinois, United States	US	USIL		40.0003	-89.2504	1779784	3	State Of Illinois, Illinois, United States	US	USIL		40.0003	-89.2504	1779784	20251005004500	https://www.wpsdlocal6.com/news/judge-temporarily-blocks-trump-s-national-guard-deployment-in-portland/article_847da49c-5e5a-54b9-ae0e-0079fbabb086.html
1266849754	20251005	202510	2025	2025.7534											GOVMIL	DEPARTMENT OF DEFENSE						GOV	MIL		0	020	020	02	1	3.0	10	1	10	-7.72921108742004	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251005004500	https://www.kten.com/news/national/judge-temporarily-blocks-trump-s-national-guard-deployment-in-portland/article_81e4add6-5b0e-5cc2-b167-eb41fae932c8.html
1266849755	20251005	202510	2025	2025.7534											ISR	ISRAEL	ISR								0	020	020	02	1	3.0	1	1	1	-5.55555555555555	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20251005004500	https://www.opinionnigeria.com/netanyahu-hopes-to-secure-gaza-hostage-release-within-days-as-talks-shift-to-cairo/
1266849756	20251005	202510	2025	2025.7534											ISR	ISRAEL	ISR								1	0256	025	02	1	-0.3	2	1	2	-5.55555555555555	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251005004500	https://www.opinionnigeria.com/netanyahu-hopes-to-secure-gaza-hostage-release-within-days-as-talks-shift-to-cairo/
1266849757	20251005	202510	2025	2025.7534											ISR	TEL AVIV	ISR								0	042	042	04	1	1.9	2	1	2	-5.55555555555555	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20251005004500	https://www.opinionnigeria.com/netanyahu-hopes-to-secure-gaza-hostage-release-within-days-as-talks-shift-to-cairo/
1266849758	20251005	202510	2025	2025.7534											ISR	ISRAEL	ISR								0	042	042	04	1	1.9	1	1	1	-2.05278592375367	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Algeria	AG	AG		28	3	AG	20251005004500	https://www.yahoo.com/news/articles/judge-started-ruling-against-trump-090733046.html
1266849759	20251005	202510	2025	2025.7534											ISR	ISRAEL	ISR								1	051	051	05	1	3.4	2	1	2	-3.24129651860744	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251005004500	https://www.dailymail.co.uk/debate/article-15163067/MARK-ALMOND-Critics-Trump-foes-allies-bend-will.html
1266849760	20251005	202510	2025	2025.7534											ISR	ISRAEL	ISR								1	080	080	08	2	5.0	4	1	4	0	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251005004500	https://www.bloomberg.com/news/articles/2025-10-03/what-does-trump-s-gaza-peace-plan-promise-israelis-and-palestinians
1266849761	20251005	202510	2025	2025.7534											ISR	ISRAEL	ISR								0	084	084	08	2	7.0	4	1	4	-2.05278592375367	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251005004500	https://www.yahoo.com/news/articles/judge-started-ruling-against-trump-090733046.html
1266849762	20251005	202510	2025	2025.7534											ISR	ISRAEL	ISR								1	195	195	19	4	-10.0	2	1	2	-5.55555555555555	0								4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251005004500	https://www.opinionnigeria.com/netanyahu-hopes-to-secure-gaza-hostage-release-within-days-as-talks-shift-to-cairo/
1266849763	20251005	202510	2025	2025.7534											ISRGOV	ISRAELI	ISR					GOV			0	046	046	04	1	7.0	6	1	6	-0.47169811320755	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251005004500	https://www.nydailynews.com/2025/10/04/gaza-flotilla-detainees-long-island-eric-lein/
1266849764	20251005	202510	2025	2025.7534											ITA	MARCHE	ITA								0	084	084	08	2	7.0	3	1	3	-2.05278592375367	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251005004500	https://www.yahoo.com/news/articles/judge-started-ruling-against-trump-090733046.html
1266849765	20251005	202510	2025	2025.7534											JOR	JORDAN	JOR								0	036	036	03	1	4.0	2	1	2	-1.30246020260492	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20251005004500	https://www.celebdirtylaundry.com/2025/general-hospital-spoilers-next-2-weeks-alibi-falls-apart-nathans-stunning-announcement-sonnys-flirty-strategy/
