1263215719	20250915	202509	2025	2025.6986	ESP	SPAIN	ESP																		1	015	015	01	1	0.0	2	1	2	7.41935483870968	1	Spain	SP	SP		40	-4	SP	0								1	Sweden	SW	SW		62	15	SW	20250915121500	https://www.express.co.uk/news/royal/2108609/prince-harry-birthday-royal-celebrations
1263215720	20250915	202509	2025	2025.6986	ESP	SPAIN	ESP								GOV	PRINCE						GOV			0	040	040	04	1	1.0	2	1	2	7.41935483870968	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	United Kingdom	UK	UK		54	-4	UK	20250915121500	https://www.express.co.uk/news/royal/2108609/prince-harry-birthday-royal-celebrations
1263215721	20250915	202509	2025	2025.6986	EUR	EUROPE	EUR																		0	043	043	04	1	2.8	3	1	3	0.38412291933418	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	0								4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	20250915121500	https://www.architectsjournal.co.uk/news/build-baby-build-can-new-housing-secretary-deliver-1-5m-homes-promise
1263215722	20250915	202509	2025	2025.6986	EUR	EUROPE	EUR																		1	043	043	04	1	2.8	5	1	5	2.28758169934641	1	China	CH	CH		35	105	CH	0								1	Austria	AU	AU		47.333333	13.333333	AU	20250915121500	https://finance.yahoo.com/news/xpeng-joins-forces-magna-build-112700175.html
1263215723	20250915	202509	2025	2025.6986	EUR	EUROPEAN	EUR								DNK	DENMARK	DNK								1	060	060	06	2	6.0	5	1	5	-2.60416666666667	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20250915121500	https://www.mesabitribune.com/around_the_web/health/half-of-ozempic-weight-loss-users-drop-the-drug-within-a-year/article_1081903c-f681-5e2a-bba2-ca4dca74a960.html
1263215724	20250915	202509	2025	2025.6986	EUR	EUROPEAN	EUR								FRA	PARIS	FRA								1	100	100	10	3	-5.0	3	1	3	1.87471422039323	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20250915121500	https://www.dazeddigital.com/music/article/68635/1/cortisa-star-opia-interview-autumn-2025
1263215725	20250915	202509	2025	2025.6986	EUR	EUROPE	EUR								MNCCAN	MAGNA INTERNATIONAL	CAN					MNC			1	043	043	04	1	2.8	5	1	5	2.28758169934641	1	China	CH	CH		35	105	CH	1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20250915121500	https://finance.yahoo.com/news/xpeng-joins-forces-magna-build-112700175.html
1263215726	20250915	202509	2025	2025.6986	EUR	EUROPEAN	EUR								POL	POLAND	POL								1	040	040	04	1	1.0	4	1	4	-5.6047197640118	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20250915121500	https://www.warsawvoice.pl/WVpage/pages/article.php/63237/news
1263215727	20250915	202509	2025	2025.6986	EUR	EUROPE	EUR								USA	SOUTH CAROLINA	USA								0	112	112	11	3	-2.0	12	2	12	-1.93006146395977	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250915121500	https://www.wgal.com/article/president-trump-urges-nato-allies-to-stop-buying-russian-oil/66099444
1263215728	20250915	202509	2025	2025.6986	FRA	FRANCE	FRA																		0	0841	084	08	2	7.0	2	1	2	-7.24789915966387	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755053/200-days-jail-mahdieh-esfandiari-case-lays-bare-french-womens-rights-charade
1263215729	20250915	202509	2025	2025.6986	FRA	FRENCH	FRA																		1	111	111	11	3	-2.0	8	1	8	7.48663101604278	4	New Ross, Wexford, Ireland	EI	EI30	18308	52.3967	-6.93667	-1504883	0								4	New Ross, Wexford, Ireland	EI	EI30	18308	52.3967	-6.93667	-1504883	20250915121500	https://www.southeastradio.ie/countdown-begins-for-19th-new-ross-piano-festival/
1263215730	20250915	202509	2025	2025.6986	FRA	FRANCE	FRA								FRACOP	FRENCH	FRA					COP			1	190	190	19	4	-10.0	5	1	5	-7.24789915966387	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755053/200-days-jail-mahdieh-esfandiari-case-lays-bare-french-womens-rights-charade
1263215731	20250915	202509	2025	2025.6986	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	10	1	10	-8.92494929006085	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250915121500	https://www.dailymail.co.uk/news/article-15099809/Afghan-rapist-UK-girl-France-prison-cell-small.html
1263215732	20250915	202509	2025	2025.6986	FRA	FRANCE	FRA								GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	2	1	2	-8.92494929006085	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250915121500	https://www.dailymail.co.uk/news/article-15099809/Afghan-rapist-UK-girl-France-prison-cell-small.html
1263215733	20250915	202509	2025	2025.6986	FRA	FRANCE	FRA								IRL	IRELAND	IRL								1	111	111	11	3	-2.0	1	1	1	7.48663101604278	1	France	FR	FR		46	2	FR	4	New Ross, Wexford, Ireland	EI	EI30	18308	52.3967	-6.93667	-1504883	4	New Ross, Wexford, Ireland	EI	EI30	18308	52.3967	-6.93667	-1504883	20250915121500	https://www.southeastradio.ie/countdown-begins-for-19th-new-ross-piano-festival/
1263215734	20250915	202509	2025	2025.6986	FRA	FRANCE	FRA								IRN	IRANIAN	IRN								0	051	051	05	1	3.4	2	1	2	-7.24789915966387	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755053/200-days-jail-mahdieh-esfandiari-case-lays-bare-french-womens-rights-charade
1263215735	20250915	202509	2025	2025.6986	FRA	FRANCE	FRA								IRN	IRANIAN	IRN								0	051	051	05	1	3.4	8	1	8	-7.24789915966387	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755053/200-days-jail-mahdieh-esfandiari-case-lays-bare-french-womens-rights-charade
1263215736	20250915	202509	2025	2025.6986	FRA	FRANCE	FRA								IRN	IRAN	IRN								0	173	173	17	4	-5.0	2	1	2	-7.24789915966387	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755053/200-days-jail-mahdieh-esfandiari-case-lays-bare-french-womens-rights-charade
1263215737	20250915	202509	2025	2025.6986	FRA	FRANCE	FRA								IRN	IRANIAN	IRN								0	173	173	17	4	-5.0	3	1	3	-7.24789915966387	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755053/200-days-jail-mahdieh-esfandiari-case-lays-bare-french-womens-rights-charade
1263215738	20250915	202509	2025	2025.6986	FRA	FRANCE	FRA								IRN	IRAN	IRN								0	173	173	17	4	-5.0	2	1	2	-7.24789915966387	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755053/200-days-jail-mahdieh-esfandiari-case-lays-bare-french-womens-rights-charade
1263215739	20250915	202509	2025	2025.6986	FRAGOV	FRANCE	FRA					GOV			PSE	PALESTINE	PSE								0	012	012	01	1	-0.4	8	1	8	-7.24789915966387	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755053/200-days-jail-mahdieh-esfandiari-case-lays-bare-french-womens-rights-charade
1263215740	20250915	202509	2025	2025.6986	FRAGOV	FRANCE	FRA					GOV			PSE	PALESTINE	PSE								0	012	012	01	1	-0.4	2	1	2	-7.24789915966387	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755053/200-days-jail-mahdieh-esfandiari-case-lays-bare-french-womens-rights-charade
1263215741	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	2	1	2	-2.78128950695322	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250915121500	https://www.express.co.uk/news/uk/2108611/tommy-robinson-march-london-crowd-size
1263215742	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	6	1	4	0.38412291933418	4	Stockport, Stockport, United Kingdom	UK	UKN2	40111	53.4	-2.15	-2608770	0								4	Stockport, Stockport, United Kingdom	UK	UKN2	40111	53.4	-2.15	-2608770	20250915121500	https://www.architectsjournal.co.uk/news/build-baby-build-can-new-housing-secretary-deliver-1-5m-homes-promise
1263215743	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		0	020	020	02	1	3.0	1	1	1	-2.78128950695322	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250915121500	https://www.express.co.uk/news/uk/2108611/tommy-robinson-march-london-crowd-size
1263215744	20250915	202509	2025	2025.6986	GBR	WALES	GBR																		0	036	036	03	1	4.0	2	1	2	2.68292682926829	3	Utah Valley University, Utah, United States	US	USUT	UT049	40.2222	-111.659	1449138	0								3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20250915121500	https://www.express.co.uk/news/royal/2108582/windsor-castle-fence-donald-trump-state-visit
1263215745	20250915	202509	2025	2025.6986	GBR	WALES	GBR																		0	036	036	03	1	4.0	2	1	2	2.68292682926829	3	Salt Lake City, Utah, United States	US	USUT	UT035	40.7608	-111.891	1454997	0								4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20250915121500	https://www.express.co.uk/news/royal/2108582/windsor-castle-fence-donald-trump-state-visit
1263215746	20250915	202509	2025	2025.6986	GBR	WALES	GBR																		0	036	036	03	1	4.0	6	1	6	2.68292682926829	3	Salt Lake City, Utah, United States	US	USUT	UT035	40.7608	-111.891	1454997	0								3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20250915121500	https://www.express.co.uk/news/royal/2108582/windsor-castle-fence-donald-trump-state-visit
1263215747	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		1	036	036	03	1	4.0	1	1	1	7.41935483870968	1	United Kingdom	UK	UK		54	-4	UK	0								1	Spain	SP	SP		40	-4	SP	20250915121500	https://www.express.co.uk/news/royal/2108609/prince-harry-birthday-royal-celebrations
1263215748	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		0	042	042	04	1	1.9	1	1	1	-2.78128950695322	3	The Kingdom, New York, United States	US	USNY	NY067	43.114	-76.396	967272	0								3	The Kingdom, New York, United States	US	USNY		43.114	-76.396	967272	20250915121500	https://www.express.co.uk/news/uk/2108611/tommy-robinson-march-london-crowd-size
1263215749	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		1	042	042	04	1	1.9	4	1	4	0.74626865671641	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250915121500	https://www.theguardian.com/stage/2025/sep/15/high-noon-west-end-billy-crudup-gary-cooper-harold-pinter-theatre
1263215750	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		0	043	043	04	1	2.8	1	1	1	0.38412291933418	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	0								4	Stockport, Stockport, United Kingdom	UK	UKN2	40111	53.4	-2.15	-2608770	20250915121500	https://www.architectsjournal.co.uk/news/build-baby-build-can-new-housing-secretary-deliver-1-5m-homes-promise
1263215751	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		0	043	043	04	1	2.8	1	1	1	0.38412291933418	4	Streatham, British Columbia, Canada	CA	CA02	154724	53.8	-126.167	-574257	0								4	Stockport, Stockport, United Kingdom	UK	UKN2	40111	53.4	-2.15	-2608770	20250915121500	https://www.architectsjournal.co.uk/news/build-baby-build-can-new-housing-secretary-deliver-1-5m-homes-promise
1263215752	20250915	202509	2025	2025.6986	GBR	LONDON	GBR																		1	083	083	08	2	5.0	5	1	5	-2.54777070063694	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250915121500	https://www.thestar.com.my/news/world/2025/09/15/uk-conservative-lawmaker-danny-kruger-defects-to-reform
1263215753	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		1	110	110	11	3	-2.0	2	1	2	-3.22580645161291	4	Hawick, Scottish Borders, The, United Kingdom	UK	UKT9	40167	55.4333	-2.78333	-2598325	0								4	Hawick, Scottish Borders, The, United Kingdom	UK	UKT9	40167	55.4333	-2.78333	-2598325	20250915121500	https://www.bordertelegraph.com/news/25462172.disappointment-muirhall-energy-closes-hawick-office/
1263215754	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		1	110	110	11	3	-2.0	2	1	2	-1.21739130434782	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250915121500	https://www.express.co.uk/news/politics/2108636/nigel-farage-Danny-kruger-defection-analysis
1263215755	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		1	120	120	12	3	-4.0	4	1	4	-1.21739130434782	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250915121500	https://www.express.co.uk/news/politics/2108636/nigel-farage-Danny-kruger-defection-analysis
1263215756	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		1	125	125	12	3	-5.0	3	1	3	2.68292682926829	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	0								4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20250915121500	https://www.express.co.uk/news/royal/2108582/windsor-castle-fence-donald-trump-state-visit
1263215757	20250915	202509	2025	2025.6986	GBR	LONDON	GBR																		0	141	141	14	3	-6.5	2	1	2	-2.78128950695322	3	The Kingdom, New York, United States	US	USNY	NY067	43.114	-76.396	967272	0								3	The Kingdom, New York, United States	US	USNY		43.114	-76.396	967272	20250915121500	https://www.express.co.uk/news/uk/2108611/tommy-robinson-march-london-crowd-size
1263215758	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR																		0	193	193	19	4	-10.0	1	1	1	1.87471422039323	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250915121500	https://www.dazeddigital.com/music/article/68635/1/cortisa-star-opia-interview-autumn-2025
1263215759	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-2.78128950695322	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250915121500	https://www.express.co.uk/news/uk/2108611/tommy-robinson-march-london-crowd-size
1263215760	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-2.78128950695322	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250915121500	https://www.express.co.uk/news/uk/2108611/tommy-robinson-march-london-crowd-size
1263215761	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								CRM	OUTLAW						CRM			1	036	036	03	1	4.0	1	1	1	0.74626865671641	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250915121500	https://www.theguardian.com/stage/2025/sep/15/high-noon-west-end-billy-crudup-gary-cooper-harold-pinter-theatre
1263215762	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								CRM	OUTLAW						CRM			1	036	036	03	1	4.0	1	1	1	0.74626865671641	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250915121500	https://www.theguardian.com/stage/2025/sep/15/high-noon-west-end-billy-crudup-gary-cooper-harold-pinter-theatre
1263215763	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								EDU	PROFESSOR						EDU			1	040	040	04	1	1.0	2	1	2	-2.78128950695322	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250915121500	https://www.express.co.uk/news/uk/2108611/tommy-robinson-march-london-crowd-size
1263215764	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								ESP	SPAIN	ESP								1	040	040	04	1	1.0	1	1	1	7.41935483870968	1	United Kingdom	UK	UK		54	-4	UK	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250915121500	https://www.express.co.uk/news/royal/2108609/prince-harry-birthday-royal-celebrations
1263215765	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								ESP	SPAIN	ESP								1	040	040	04	1	1.0	1	1	1	7.41935483870968	1	United Kingdom	UK	UK		54	-4	UK	1	Spain	SP	SP		40	-4	SP	1	United Kingdom	UK	UK		54	-4	UK	20250915121500	https://www.express.co.uk/news/royal/2108609/prince-harry-birthday-royal-celebrations
1263215766	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								GBRELI	TONY BLAIR	GBR					ELI			1	042	042	04	1	1.9	2	1	2	3.03030303030303	4	Eton, Wandsworth, United Kingdom	UK	UKP1	40097	51.5	-0.6	-2595740	4	Eton, Wandsworth, United Kingdom	UK	UKP1	40097	51.5	-0.6	-2595740	4	Eton, Wandsworth, United Kingdom	UK	UKP1	40097	51.5	-0.6	-2595740	20250915121500	https://www.express.co.uk/news/politics/2108670/who-danny-kruger-bake-off-reform
1263215767	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								GBRELI	TONY BLAIR	GBR					ELI			1	042	042	04	1	1.9	6	1	6	3.03030303030303	4	Sedgefield, Durham, United Kingdom	UK	UKD8	40106	54.65	-1.45	-2607389	4	Sedgefield, Durham, United Kingdom	UK	UKD8	40106	54.65	-1.45	-2607389	4	Sedgefield, Durham, United Kingdom	UK	UKD8	40106	54.65	-1.45	-2607389	20250915121500	https://www.express.co.uk/news/politics/2108670/who-danny-kruger-bake-off-reform
1263215768	20250915	202509	2025	2025.6986	GBR	LONDON	GBR								GBRLEG	UNITED KINGDOM	GBR					LEG			1	120	120	12	3	-4.0	4	1	2	-2.54777070063694	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250915121500	https://www.thestar.com.my/news/world/2025/09/15/uk-conservative-lawmaker-danny-kruger-defects-to-reform
1263215769	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								GOV	MINIST OF HOUSING						GOV			1	010	010	01	1	0.0	2	1	2	0.38412291933418	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	20250915121500	https://www.architectsjournal.co.uk/news/build-baby-build-can-new-housing-secretary-deliver-1-5m-homes-promise
1263215770	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								GOV	MINIST OF HOUSING						GOV			1	010	010	01	1	0.0	2	1	2	0.38412291933418	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	4	Stockport, Stockport, United Kingdom	UK	UKN2	40111	53.4	-2.15	-2608770	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	20250915121500	https://www.architectsjournal.co.uk/news/build-baby-build-can-new-housing-secretary-deliver-1-5m-homes-promise
1263215771	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								GOV	KING						GOV			1	042	042	04	1	1.9	2	1	2	2.56410256410256	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250915121500	https://www.winnipegfreepress.com/world/2025/09/15/from-carters-kiss-to-trumps-step-ahead-famous-presidential-gaffes-toward-british-royals
1263215772	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								GOV	PRINCE						GOV			1	043	043	04	1	2.8	16	1	8	0.68493150684932	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250915121500	https://www.express.co.uk/news/royal/2108643/prince-harry-gaslighting-prince-william
1263215773	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	2	1	2	0.38412291933418	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Stockport, Stockport, United Kingdom	UK	UKN2	40111	53.4	-2.15	-2608770	4	Stockport, Stockport, United Kingdom	UK	UKN2	40111	53.4	-2.15	-2608770	20250915121500	https://www.architectsjournal.co.uk/news/build-baby-build-can-new-housing-secretary-deliver-1-5m-homes-promise
1263215774	20250915	202509	2025	2025.6986	GBR	BIRMINGHAM	GBR								ISR	ISRAEL	ISR								1	040	040	04	1	1.0	10	1	10	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755049/UK-city-of-Birmingham-hosts-one-state-vs-two-state-solution-Debate
1263215775	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								ISR	ISRAEL	ISR								1	043	043	04	1	2.8	10	1	10	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250915121500	https://www.presstv.ir/Detail/2025/09/15/755049/UK-city-of-Birmingham-hosts-one-state-vs-two-state-solution-Debate
1263215776	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								KNAGOV	QUEEN ELIZABETH II	KNA					GOV			0	090	090	09	2	-2.0	8	2	8	2.04421066856552	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	Buckingham Palace, Westminster, United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	20250915121500	https://www.bozemandailychronicle.com/ap_news/washington/from-carters-kiss-to-trumps-step-ahead-famous-presidential-gaffes-toward-british-royals/article_2ba75f75-e79c-50c3-a668-b895aee845bb.html
1263215777	20250915	202509	2025	2025.6986	GBR	BRITAIN	GBR								KNAGOV	QUEEN ELIZABETH II	KNA					GOV			1	090	090	09	2	-2.0	2	1	2	2.56410256410256	3	Coldstream, Georgia, United States	US	USGA	GA121	33.9173	-84.4038	1694787	3	Coldstream, Georgia, United States	US	USGA	GA121	33.9173	-84.4038	1694787	3	Coldstream, Georgia, United States	US	USGA	GA121	33.9173	-84.4038	1694787	20250915121500	https://www.winnipegfreepress.com/world/2025/09/15/from-carters-kiss-to-trumps-step-ahead-famous-presidential-gaffes-toward-british-royals
1263215778	20250915	202509	2025	2025.6986	GBR	LONDON	GBR								LEG	LAWMAKER						LEG			1	120	120	12	3	-4.0	16	1	8	-2.54777070063694	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250915121500	https://www.thestar.com.my/news/world/2025/09/15/uk-conservative-lawmaker-danny-kruger-defects-to-reform
1263215779	20250915	202509	2025	2025.6986	GBR	UNITED KINGDOM	GBR								RUS	RUSSIAN	RUS								1	040	040	04	1	1.0	4	1	4	-7.35785953177257	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250915121500	https://www.express.co.uk/news/world/2108651/uk-summons-russian-ambassador-over-unprecedented-nato-airspace-violation
