1269846638	20241021	202410	2024	2024.7973	SVK	SLOVAK REPUBLIC	SVK								SVKGOV	ROBERT FICO	SVK					GOV			1	185	185	18	4	-8.0	8	1	4	-8.04248861911987	4	Bystrica, Nitriansky, Slovak Republic	LO	LO04	25496	49.1215	18.4217	-845191	4	Bystrica, Nitriansky, Slovak Republic	LO	LO04	25496	49.1215	18.4217	-845191	4	Bystrica, Nitriansky, Slovak Republic	LO	LO04	25496	49.1215	18.4217	-845191	20251021153000	https://www.castanetkamloops.net/news/World/579156/A-court-in-Slovakia-sentences-the-man-in-the-attempted-assassination-of-prime-minister-to-21-years
1269846639	20241021	202410	2024	2024.7973	USA	PORTLAND	USA																		1	030	030	03	1	4.0	10	1	10	5.29411764705882	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20251021153000	https://wgme.com/news/local/portland-city-council-renews-back-cove-music-arts-festival-through-2028-maine-entertainment-payson-park
1269846640	20241021	202410	2024	2024.7973	USAGOV	US GOVERNMENT	USA					GOV			BUS	BUSINESS						BUS			0	111	111	11	3	-2.0	5	1	5	1.7725258493353	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251021153000	https://www.yahoo.com/news/articles/k-pop-kardashians-south-koreas-145854490.html
1269846641	20250921	202509	2025	2025.7151	CHN	CHINA	CHN																		0	081	081	08	2	5.0	4	1	4	-2.43034973325429	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251021153000	https://www.independent.co.uk/news/uk/home-news/prince-andrew-scandals-interview-chinese-spy-pizza-express-b2849076.html
1269846642	20250921	202509	2025	2025.7151	GOV	CHIEF MINISTER						GOV			INDAGR	ANDHRA PRADESH	IND					AGR			0	022	022	02	1	3.2	6	1	6	3.04259634888438	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251021153000	https://www.newkerala.com/news/o/minister-nara-lokesh-hails-australias-move-import-indian-prawns-767
1269846643	20251014	202510	2025	2025.7781											LEG	LAWMAKER						LEG			0	1014	101	10	3	-5.0	6	2	6	-3.22953140132608	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20251021153000	https://www.wvlkam.com/2025/10/21/sen-cruz-on-jack-smiths-phone-records-subpoena-list/
1269846644	20251014	202510	2025	2025.7781	GBR	BRITAIN	GBR								GBRELI	MARGARET THATCHER	GBR					ELI			1	017	017	01	1	0.0	2	1	2	1.16472545757071	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251021153000	https://www.foxnews.com/world/sanae-takaichi-becomes-japans-first-female-prime-minister-citing-thatcher-inspiration
1269846645	20251014	202510	2025	2025.7781	GBR	BRITAIN	GBR								GBRELI	MARGARET THATCHER	GBR					ELI			1	017	017	01	1	0.0	8	1	8	1.16472545757071	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20251021153000	https://www.foxnews.com/world/sanae-takaichi-becomes-japans-first-female-prime-minister-citing-thatcher-inspiration
1269846646	20251014	202510	2025	2025.7781	ISR	ISRAEL	ISR								UKR	UKRAINE	UKR								0	072	072	07	2	8.3	2	1	2	-1.7098445595855	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021153000	https://www.egyptindependent.com/trump-seeks-to-build-on-momentum-from-gaza-deal-in-a-busy-diplomatic-week/
1269846647	20251014	202510	2025	2025.7781	ISR	ISRAEL	ISR								UKR	UKRAINE	UKR								0	072	072	07	2	8.3	2	1	2	-1.7098445595855	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251021153000	https://www.egyptindependent.com/trump-seeks-to-build-on-momentum-from-gaza-deal-in-a-busy-diplomatic-week/
1269846648	20251014	202510	2025	2025.7781	ISR	ISRAELI	ISR								USA	UNITED STATES	USA								1	195	195	19	4	-10.0	1	1	1	-8.56423173803524	4	Isfahan, Esfahan, Iran	IR	IR28	40941	32.6597	51.6714	6013426	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251021153000	https://www.middleeastmonitor.com/20251021-khamenei-dismisses-trumps-illusion-of-destroying-irans-nuclear-programme/
1269846649	20251014	202510	2025	2025.7781	ISR	ISRAELI	ISR								USA	UNITED STATES	USA								1	195	195	19	4	-10.0	1	1	1	-8.56423173803524	1	Israel	IS	IS		31.5	34.75	IS	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251021153000	https://www.middleeastmonitor.com/20251021-khamenei-dismisses-trumps-illusion-of-destroying-irans-nuclear-programme/
1269846650	20251014	202510	2025	2025.7781	JUD	JUDICIARY						JUD			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	2	4	-3.22953140132608	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251021153000	https://www.wvlkam.com/2025/10/21/sen-cruz-on-jack-smiths-phone-records-subpoena-list/
1269846651	20251014	202510	2025	2025.7781	JUD	JUDICIARY						JUD			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	2	4	-3.22953140132608	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251021153000	https://www.wvlkam.com/2025/10/21/sen-cruz-on-jack-smiths-phone-records-subpoena-list/
1269846652	20251014	202510	2025	2025.7781	LEG	LAWMAKER						LEG			GOV	ATTORNEY GENERAL						GOV			0	1014	101	10	3	-5.0	6	2	6	-3.22953140132608	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20251021153000	https://www.wvlkam.com/2025/10/21/sen-cruz-on-jack-smiths-phone-records-subpoena-list/
1269846653	20251014	202510	2025	2025.7781	LEG	LAWMAKER						LEG			USA	UNITED STATES	USA								0	1014	101	10	3	-5.0	4	2	4	-3.22953140132608	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20251021153000	https://www.wvlkam.com/2025/10/21/sen-cruz-on-jack-smiths-phone-records-subpoena-list/
1269846654	20251014	202510	2025	2025.7781	LEG	LAWMAKER						LEG			USAGOV	UNITED STATES	USA					GOV			0	1014	101	10	3	-5.0	2	2	2	-3.22953140132608	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20251021153000	https://www.wvlkam.com/2025/10/21/sen-cruz-on-jack-smiths-phone-records-subpoena-list/
1269846655	20251014	202510	2025	2025.7781	USA	AMERICAN	USA																		0	010	010	01	1	0.0	2	1	2	-3.2967032967033	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251021153000	http://www.heraldglobe.com/news/278648452/eu-and-uk-developing-measures-to-give-russian-assets-to-ukraine
1269846656	20251014	202510	2025	2025.7781	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			0	1014	101	10	3	-5.0	2	2	2	-3.22953140132608	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20251021153000	https://www.wvlkam.com/2025/10/21/sen-cruz-on-jack-smiths-phone-records-subpoena-list/
1269846657	20251020	202510	2025	2025.7945	JUD	CIRCUIT COURT OF APPEALS						JUD			USAGOV	UNITED STATES	USA					GOV			1	051	051	05	1	3.4	2	1	2	-3.8107752956636	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20251021153000	https://www.dailytidings.com/court-sides-with-trump-on-oregon-national-guard-but-deployment-still-blocked/
1269846658	20251020	202510	2025	2025.7945	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	1	1	1	-4.67005076142132	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251021153000	https://www.yahoo.com/news/articles/lindsey-halligan-gets-her-very-143307400.html
