1268894796	20151019	201510	2015	2015.7918	CRM	MISCREANT						CRM			LAB	WORKER						LAB			1	190	190	19	4	-10.0	10	1	10	-1.50375939849624	4	Gilgit-Baltistan, Northern Areas, Pakistan	PK	PK07	40421	36	75	10789791	4	Gilgit-Baltistan, Northern Areas, Pakistan	PK	PK07	40421	36	75	10789791	4	Gilgit-Baltistan, Northern Areas, Pakistan	PK	PK07	40421	36	75	10789791	20251016064500	https://dunyanews.tv/en/Crime/912273-another-cop-gunned-down-while-guarding-polio-team-in-nowshera
1268894797	20241016	202410	2024	2024.7836	TTO	TRINIDAD AND TOBAGO	TTO																		1	190	190	19	4	-10.0	4	1	4	-9.69162995594717	4	Tabaquite, Caroni, Trinidad And Tobago	TD	TD02	27410	10.3939	-61.3019	-1360852	0								4	Tabaquite, Caroni, Trinidad And Tobago	TD	TD02	27410	10.3939	-61.3019	-1360852	20251016064500	https://www.stabroeknews.com/2025/10/16/news/regional/trinidad/in-trinidad-schoolboy-critical-after-ambush-one-dead-3-wounded/
1268894798	20241016	202410	2024	2024.7836	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	4	1	4	-9.64187327823692	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20251016064500	https://www.wfaa.com/article/news/local/dallas-county/dallas-police-focusing-areas-deemed-hotspots-to-reduce-domestic-violence-crimes/287-e063b63e-259d-4e29-ad6b-5b1999ea3d3f
1268894799	20241016	202410	2024	2024.7836	USA	DALLAS	USA								USACOP	UNITED STATES	USA					COP			0	173	173	17	4	-5.0	4	1	4	-9.64187327823692	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20251016064500	https://www.wfaa.com/article/news/local/dallas-county/dallas-police-focusing-areas-deemed-hotspots-to-reduce-domestic-violence-crimes/287-e063b63e-259d-4e29-ad6b-5b1999ea3d3f
1268894800	20241016	202410	2024	2024.7836	USACOP	DALLAS	USA					COP													0	173	173	17	4	-5.0	6	1	6	-9.64187327823692	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20251016064500	https://www.wfaa.com/article/news/local/dallas-county/dallas-police-focusing-areas-deemed-hotspots-to-reduce-domestic-violence-crimes/287-e063b63e-259d-4e29-ad6b-5b1999ea3d3f
1268894801	20250916	202509	2025	2025.7014	PAK	PAKISTAN	PAK																		1	172	172	17	4	-5.0	6	1	6	-5.18518518518519	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20251016064500	https://dunyanews.tv/en/Pakistan/912247-pakistan-extends-airspace-ban-on-indian-aircraft-till-next-month
1268894802	20250916	202509	2025	2025.7014	PAK	PAKISTAN	PAK																		1	172	172	17	4	-5.0	4	1	4	-5.18518518518519	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	0								1	India	IN	IN		20	77	IN	20251016064500	https://dunyanews.tv/en/Pakistan/912247-pakistan-extends-airspace-ban-on-indian-aircraft-till-next-month
1268894803	20251009	202510	2025	2025.7644	COP	POLICE						COP													1	043	043	04	1	2.8	10	1	10	-3.07017543859649	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20251016064500	https://metro.co.uk/2025/10/16/all-eastenders-spoilers-for-next-week-as-legend-faces-the-police-24423582/
1268894804	20251009	202510	2025	2025.7644	CVL	SETTLEMENT						CVL													1	020	020	02	1	3.0	10	1	10	-1.76470588235295	3	Fort Worth, Texas, United States	US	USTX	TX439	32.7254	-97.3208	1380947	0								3	Fort Worth, Texas, United States	US	USTX		32.7254	-97.3208	1380947	20251016064500	https://www.wfaa.com/article/news/local/tarrant-county/fort-worth-considers-renaming-white-settlement-road/287-324293ec-5a09-49f2-8d01-67490add8f72
1268894805	20251009	202510	2025	2025.7644	GOV	MINIST						GOV			BLZ	BELIZE	BLZ								1	010	010	01	1	0.0	4	1	4	-2.56410256410256	1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20251016064500	https://www.7newsbelize.com/sstory.php?nid=75885
1268894806	20251009	202510	2025	2025.7644	LVA	LATVIA	LVA																		1	160	160	16	4	-4.0	5	1	5	-1.6597510373444	1	Latvia	LG	LG		57	25	LG	0								1	Latvia	LG	LG		57	25	LG	20251016064500	https://bnn-news.com/weather-forecast-foggy-nights-rainy-days-and-colder-air-over-the-weekend-273122
1268894807	20251009	202510	2025	2025.7644	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	3.44827586206897	2	California, United States	US	USCA		36.17	-119.746	CA	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20251016064500	https://www.theguardian.com/film/2025/oct/16/diane-keaton-cause-death
1268894808	20251015	202510	2025	2025.7808											GOV	GOVERNOR						GOV			1	046	046	04	1	7.0	2	1	2	0.48701298701299	0								4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	20251016064500	https://www.thisdaylive.com/2025/10/16/24-hours-after-mbah-joined-apc-diri-abandons-pdp-keeps-mum-on-next-move/
1268894809	20251015	202510	2025	2025.7808	BUS	BANK						BUS			AFR	AFRICA	AFR								1	020	020	02	1	3.0	5	1	5	1.30916414904331	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20251016064500	https://www.thisdaylive.com/2025/10/16/cardoso-woos-investors-as-fx-turnover-hits-8-6bn-anticipates-current-account-surplus-to-exceed-20bn/
1268894810	20251015	202510	2025	2025.7808	CHN	CHINA	CHN																		0	010	010	01	1	0.0	1	1	1	0.48701298701299	4	Duoye, Hainan, China	CH	CH31	13072	19.838	109.298	6023579	0								4	Duoye, Hainan, China	CH	CH31	13072	19.838	109.298	6023579	20251016064500	https://www.thisdaylive.com/2025/10/16/24-hours-after-mbah-joined-apc-diri-abandons-pdp-keeps-mum-on-next-move/
1268894811	20251015	202510	2025	2025.7808	CHN	CHINA	CHN								MED	TELEVISION						MED			0	010	010	01	1	0.0	2	1	2	0.48701298701299	4	Duoye, Hainan, China	CH	CH31	13072	19.838	109.298	6023579	4	Duoye, Hainan, China	CH	CH31	13072	19.838	109.298	6023579	4	Duoye, Hainan, China	CH	CH31	13072	19.838	109.298	6023579	20251016064500	https://www.thisdaylive.com/2025/10/16/24-hours-after-mbah-joined-apc-diri-abandons-pdp-keeps-mum-on-next-move/
1268894812	20251015	202510	2025	2025.7808	EDU	PUPIL						EDU													1	084	084	08	2	7.0	2	1	2	-4.95049504950495	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	0								4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20251016064500	https://www.stabroeknews.com/2025/10/16/news/guyana/pigeon-infested-bv-primary-still-awaiting-action-from-authorities/
1268894813	20251015	202510	2025	2025.7808	EDU	PUPIL						EDU													1	084	084	08	2	7.0	8	1	8	-4.95049504950495	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	0								4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20251016064500	https://www.stabroeknews.com/2025/10/16/news/guyana/pigeon-infested-bv-primary-still-awaiting-action-from-authorities/
1268894814	20251015	202510	2025	2025.7808	GOV	GOVERNOR						GOV													1	046	046	04	1	7.0	2	1	2	0.48701298701299	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	0								4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	20251016064500	https://www.thisdaylive.com/2025/10/16/24-hours-after-mbah-joined-apc-diri-abandons-pdp-keeps-mum-on-next-move/
1268894815	20251015	202510	2025	2025.7808	GOV	GOVERNMENT						GOV			GUY	STABROEK	GUY								1	010	010	01	1	0.0	10	1	10	1.75438596491228	0								0								0								20251016064500	https://www.stabroeknews.com/2025/10/16/opinion/letters/a-certain-irony-in-governments-celebration-of-caribbean-statistics-day-2025/
1268894816	20251015	202510	2025	2025.7808	GOV	GOVERNMENT						GOV			GUY	STABROEK	GUY								1	051	051	05	1	3.4	10	1	10	1.75438596491228	0								0								0								20251016064500	https://www.stabroeknews.com/2025/10/16/opinion/letters/a-certain-irony-in-governments-celebration-of-caribbean-statistics-day-2025/
1268894817	20251015	202510	2025	2025.7808	GOV	GOVERNOR						GOV			NGA	NIGERIA	NGA								1	046	046	04	1	7.0	8	1	8	0.48701298701299	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	20251016064500	https://www.thisdaylive.com/2025/10/16/24-hours-after-mbah-joined-apc-diri-abandons-pdp-keeps-mum-on-next-move/
1268894818	20251015	202510	2025	2025.7808	GUY	GUYANA	GUY																		1	051	051	05	1	3.4	10	1	10	4.14507772020725	4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	0								4	Georgetown, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.15	-919880	20251016064500	https://www.stabroeknews.com/2025/10/16/news/guyana/norwegian-cruise-ship-docks-in-guyana-for-half-a-day/
1268894819	20251015	202510	2025	2025.7808	MED	NEWSPAPER						MED			EDU	SCHOOL						EDU			1	010	010	01	1	0.0	4	1	4	-4.95049504950495	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	20251016064500	https://www.stabroeknews.com/2025/10/16/news/guyana/pigeon-infested-bv-primary-still-awaiting-action-from-authorities/
1268894820	20251015	202510	2025	2025.7808	MED	NEWSPAPER						MED			EDU	SCHOOL						EDU			1	010	010	01	1	0.0	6	1	6	-4.95049504950495	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20251016064500	https://www.stabroeknews.com/2025/10/16/news/guyana/pigeon-infested-bv-primary-still-awaiting-action-from-authorities/
1268894821	20251015	202510	2025	2025.7808	MED	NEWSPAPER						MED			EDU	SCHOOL						EDU			1	020	020	02	1	3.0	4	1	4	-4.95049504950495	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	20251016064500	https://www.stabroeknews.com/2025/10/16/news/guyana/pigeon-infested-bv-primary-still-awaiting-action-from-authorities/
1268894822	20251015	202510	2025	2025.7808	MED	NEWSPAPER						MED			EDU	SCHOOL						EDU			1	020	020	02	1	3.0	6	1	6	-4.95049504950495	4	Demerara, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8	-58.1667	-919880	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20251016064500	https://www.stabroeknews.com/2025/10/16/news/guyana/pigeon-infested-bv-primary-still-awaiting-action-from-authorities/
1268894823	20251015	202510	2025	2025.7808	NGA	NIGERIA	NGA								GOV	GOVERNOR						GOV			1	046	046	04	1	7.0	8	1	8	0.48701298701299	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	20251016064500	https://www.thisdaylive.com/2025/10/16/24-hours-after-mbah-joined-apc-diri-abandons-pdp-keeps-mum-on-next-move/
1268894824	20251015	202510	2025	2025.7808	NGA	NIGERIA	NGA								MIL	ARMY STAFF						MIL			1	051	051	05	1	3.4	2	1	2	0.66225165562914	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20251016064500	https://www.thisdaylive.com/2025/10/16/ndume-tinubus-govt-hasnt-failed-in-its-responsibilities-of-securing-lives-property/
1268894825	20251016	202510	2025	2025.7836											AFR	AFRICA	AFR								1	043	043	04	1	2.8	2	1	2	-3.88349514563106	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251016064500	https://allafrica.com/stories/202510160011.html
1268894826	20251016	202510	2025	2025.7836											AFR	AFRICA	AFR								1	043	043	04	1	2.8	8	1	8	-3.88349514563106	0								1	Swaziland	WZ	WZ		-26.5	31.5	WZ	1	Swaziland	WZ	WZ		-26.5	31.5	WZ	20251016064500	https://allafrica.com/stories/202510160011.html
1268894827	20251016	202510	2025	2025.7836											AUS	TASMANIA	AUS								1	036	036	03	1	4.0	6	2	6	0.61837455830389	0								4	Devonport, Tasmania, Australia	AS	AS06	5344	-41.1769	146.352	-1569696	4	Devonport, Tasmania, Australia	AS	AS06	5344	-41.1769	146.352	-1569696	20251016064500	https://www.examiner.com.au/story/9090137/labor-calls-for-the-new-spirit-of-tasmania-ships-to-stay-local/
1268894828	20251016	202510	2025	2025.7836											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	4	1	4	-0.62735257214555	0								4	Wagga Wagga, New South Wales, Australia	AS	AS02	5099	-35.1258	147.354	-1607133	4	Wagga Wagga, New South Wales, Australia	AS	AS02	5099	-35.1258	147.354	-1607133	20251016064500	https://www.dailyadvertiser.com.au/story/9088988/many-border-and-riverina-nurses-cant-afford-to-live-where-they-work/
1268894829	20251016	202510	2025	2025.7836											AUS	AUSTRALIA	AUS								1	060	060	06	2	6.0	4	1	4	0.59523809523809	0								4	Marcollat, South Australia, Australia	AS	AS05	5311	-36.5667	140.283	-1585768	4	Marcollat, South Australia, Australia	AS	AS05	5311	-36.5667	140.283	-1585768	20251016064500	https://www.stockjournal.com.au/story/9090135/innovative-non-mulesed-sheep-sale-draws-strong-interest/
1268894830	20251016	202510	2025	2025.7836											BFA	BURKINA FASO	BFA								1	186	186	18	4	-10.0	4	1	4	1.74418604651163	0								1	Burkina Faso	UV	UV		13	-2	UV	1	Burkina Faso	UV	UV		13	-2	UV	20251016064500	https://allafrica.com/stories/202510160012.html
1268894831	20251016	202510	2025	2025.7836											BLZ	BELIZE	BLZ								1	020	020	02	1	3.0	4	1	4	0.55248618784531	0								1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20251016064500	https://www.7newsbelize.com/sstory.php?nid=75884
1268894832	20251016	202510	2025	2025.7836											BLZ	BELIZE	BLZ								1	040	040	04	1	1.0	8	1	8	-0.094696969696965	0								1	Belize	BH	BH		17.25	-88.75	BH	1	Belize	BH	BH		17.25	-88.75	BH	20251016064500	https://www.7newsbelize.com/printstory.php?func=print&nid=75883
1268894833	20251016	202510	2025	2025.7836											BUS	EMPLOYER						BUS			1	046	046	04	1	7.0	6	1	6	-0.62735257214555	0								4	Wagga Wagga, New South Wales, Australia	AS	AS02	5099	-35.1258	147.354	-1607133	4	Wagga Wagga, New South Wales, Australia	AS	AS02	5099	-35.1258	147.354	-1607133	20251016064500	https://www.dailyadvertiser.com.au/story/9088988/many-border-and-riverina-nurses-cant-afford-to-live-where-they-work/
1268894834	20251016	202510	2025	2025.7836											BUS	COMPANY						BUS			1	046	046	04	1	7.0	5	1	5	1.87393526405451	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251016064500	http://www.hawaiitelegraph.com/news/278639334/angle-plc-announces-appointments-interim-ceo-and-senior-board-advisor
1268894835	20251016	202510	2025	2025.7836											BUS	COMPANY						BUS			0	057	057	05	1	8.0	3	1	3	8.65671641791044	0								4	Buriram, Buriram, Thailand	TH	TH28	26440	14.9943	103.104	-3246713	4	Buriram, Buriram, Thailand	TH	TH28	26440	14.9943	103.104	-3246713	20251016064500	https://www.malaymail.com/news/showbiz/2025/10/16/thailand-banks-on-blackpinks-lisa-to-bring-back-global-travellers/194787
